lipid,type,LogFC_cKO,PValue_cKO,FDR_cKO,LogFC_WT,PValue_WT,FDR_WT,min_PValue,min_FDR,LogFC_difference,LogFC_difference_abs
[TG(56:3)]_FA16:1,TAG,-0.2740382979690094,0.3719366179142258,0.6652199725419308,-0.4685948184936598,0.1524645820638532,0.5211024828150728,0.1524645820638532,0.5211024828150728,0.1945565205246504,0.1945565205246504
[TG(60:2)]_FA20:4,TAG,-0.2736112603487308,0.3726771900015627,0.6657491091078035,-0.4317041109229823,0.187448917729494,0.5601018559701648,0.187448917729494,0.5601018559701648,0.1580928505742515,0.1580928505742515
[TG(50:2)]_FA16:1,TAG,-0.2729196526306793,0.3738784689001876,0.6665805545885003,-0.1860705288811745,0.5703431808849503,0.8790579154599402,0.3738784689001876,0.6665805545885003,-0.08684912374950479,0.08684912374950479
LPE(24:0),PE,0.2712872249310477,0.3740331769234069,0.6665805545885003,0.0851276562229167,0.7956535744999156,0.9694735820037588,0.3740331769234069,0.6665805545885003,0.186159568708131,0.186159568708131
[TG(60:10)]_FA18:1,TAG,-0.2725730089621007,0.374496081895129,0.6666119317443617,-0.2496405723072496,0.4462261630754853,0.7848652718284751,0.374496081895129,0.6666119317443617,-0.02293243665485109,0.02293243665485109
PE(32:1),PE,0.2702763513730505,0.3758101220526109,0.668156475905889,-0.1942996776709532,0.5534050159016243,0.8693046262379135,0.3758101220526109,0.668156475905889,0.46457602904400375,0.46457602904400375
[TG(56:1)]_FA20:0,TAG,-0.2690803690058654,0.3806082210714735,0.6695908160084925,-0.2607071056652347,0.4262881539144706,0.777130438394809,0.3806082210714735,0.6695908160084925,-0.00837326334063071,0.00837326334063071
[TG(58:6)]_FA16:0,TAG,-0.2710244552759541,0.377197582749007,0.6695908160084925,-0.6488200294244449,0.0475951514582451,0.3982110265122925,0.0475951514582451,0.3982110265122925,0.37779557414849085,0.37779557414849085
Cer(d18:0/24:0),Cer,0.2687158551615294,0.3788874512402561,0.6695908160084925,0.6136011728639378,0.0644774970747765,0.4119553089971299,0.0644774970747765,0.4119553089971299,-0.3448853177024084,0.3448853177024084
Cer(t18:0/20:0(2OH)),Cer,0.2678733514698166,0.3803370785430802,0.6695908160084925,0.6487214613961172,0.0508078580082852,0.4119553089971299,0.0508078580082852,0.4119553089971299,-0.3808481099263006,0.3808481099263006
LPC(22:1),PC,-0.2708385996740774,0.377516131206918,0.6695908160084925,0.036131773832301,0.91241917167763,0.9909330421616108,0.377516131206918,0.6695908160084925,-0.3069703735063784,0.3069703735063784
LPG(17:1) | PG(P-18:0)_2,PG,0.2685764416147836,0.3788173828641062,0.6695908160084925,-0.1645427889207164,0.6158055846124323,0.8946582227209201,0.3788173828641062,0.6695908160084925,0.4331192305355,0.4331192305355
PE(16:1),PE,-0.268811161289108,0.3810897630188614,0.6695908160084925,0.8419801364772712,0.0115885937708598,0.2065252961306802,0.0115885937708598,0.2065252961306802,-1.1107912977663792,1.1107912977663792
PE(32:4),PE,0.2674117711649225,0.3809087192839714,0.6695908160084925,0.2037753431972686,0.5359507972737709,0.8526231068212913,0.3809087192839714,0.6695908160084925,0.0636364279676539,0.0636364279676539
PI(32:1),PI,-0.2693160561461325,0.3801950803488053,0.6695908160084925,0.294690793556674,0.3713886175372353,0.7344369358695394,0.3713886175372353,0.6695908160084925,-0.5640068497028066,0.5640068497028066
PI(36:1),PI,-0.2699871330233099,0.3790163930350709,0.6695908160084925,-0.0068189476731468,0.9834317148551392,0.9972611616241324,0.3790163930350709,0.6695908160084925,-0.2631681853501631,0.2631681853501631
[TG(52:5)]_FA16:0,TAG,-0.2684463561441594,0.3817347789029628,0.6699378241708505,-0.3893771867059394,0.2345203502413614,0.6132792316751677,0.2345203502413614,0.6132792316751677,0.12093083056178,0.12093083056178
PS(P-40:2),PS,0.2661036561193144,0.3832305991849279,0.671775418009177,0.1915780626663802,0.560555329331648,0.8741845098781977,0.3832305991849279,0.671775418009177,0.07452559345293422,0.07452559345293422
PE(O-34:4),PE,0.2651959924025211,0.3848696344818316,0.6722868644332579,0.1199129498428023,0.7153785811448684,0.9410800209426078,0.3848696344818316,0.6722868644332579,0.1452830425597188,0.1452830425597188
PG(26:0),PG,0.2656200064469684,0.3840929208881403,0.6722868644332579,0.0288881740613964,0.929920915632576,0.9909330421616108,0.3840929208881403,0.6722868644332579,0.23673183238557202,0.23673183238557202
PS(O-36:4),PS,0.2653718896154336,0.3845397315350426,0.6722868644332579,-0.0644167990880994,0.8443836769310507,0.9837095157227284,0.3845397315350426,0.6722868644332579,0.329788688703533,0.329788688703533
[TG(58:7)]_FA16:1,TAG,-0.2660428919667616,0.3859923546498928,0.6730076459720046,-0.655357652685339,0.0454040725228162,0.3982110265122925,0.0454040725228162,0.3982110265122925,0.38931476071857735,0.38931476071857735
22:2 Stigmasteryl ester | 22:3 Sitosteryl ester,CE,-0.265817437494886,0.3863836805927994,0.6730076459720046,0.2220324547532492,0.5001523857959238,0.8295205643115554,0.3863836805927994,0.6730076459720046,-0.48784989224813524,0.48784989224813524
PS(P-38:6),PS,0.264206324063885,0.3866309789819131,0.6730076459720046,0.0480765486109237,0.8836621098809073,0.9900524933645052,0.3866309789819131,0.6730076459720046,0.2161297754529613,0.2161297754529613
[TG(60:5)]_FA16:0,TAG,-0.2651414811309344,0.3876043466024005,0.6739183587268218,-0.6556984058311183,0.0452960562061659,0.3982110265122925,0.0452960562061659,0.3982110265122925,0.3905569247001839,0.3905569247001839
LPI(22:6) | PI(22:6)_2,PI,-0.2638868125941619,0.3898395767115273,0.6770183832217592,0.1389378486673157,0.6727346569243955,0.9214503459945774,0.3898395767115273,0.6770183832217592,-0.40282466126147765,0.40282466126147765
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",Cer,0.2620485812687604,0.3905304594092253,0.6774323264607305,0.3794551173404937,0.2504224224290525,0.6239623911719968,0.2504224224290525,0.6239623911719968,-0.11740653607173329,0.11740653607173329
[TG(52:0)]_FA16:1,TAG,-0.2628879663817458,0.3916250739692709,0.6785448330231464,-0.4912132669977555,0.1336192870760091,0.4938964759328041,0.1336192870760091,0.4938964759328041,0.22832530061600975,0.22832530061600975
PS(32:3),PS,-0.2624634931672936,0.3923862112806958,0.6790776396383834,-0.1361656529508076,0.6780148790910681,0.921633151091849,0.3923862112806958,0.6790776396383834,-0.12629784021648602,0.12629784021648602
CE(20:4) | 18:3 Stigmasteryl ester,CE,-0.2615648848665418,0.3939956821170295,0.6810756768235487,0.4824474383857327,0.144710767574456,0.5080507694113167,0.144710767574456,0.5080507694113167,-0.7440123232522744,0.7440123232522744
PC(44:1),PC,0.2594574675121195,0.3952600562454278,0.6824732459047353,0.0515642490988603,0.8752996289030598,0.9899123625760864,0.3952600562454278,0.6824732459047353,0.2078932184132592,0.2078932184132592
"(5Z,8Z)-3-hydroxytetradecadienoylcarnitine",CAR,0.2566264900477311,0.4004169982884856,0.6859433175279775,0.7491426603117738,0.0243612880524904,0.3199021773208608,0.0243612880524904,0.3199021773208608,-0.4925161702640427,0.4925161702640427
[TG(54:6)]_FA16:0,TAG,0.2566437394799469,0.4003895415290824,0.6859433175279775,-0.164612622940229,0.615654224987969,0.8946582227209201,0.4003895415290824,0.6859433175279775,0.4212563624201759,0.4212563624201759
[TG(58:5)]_FA16:1,TAG,-0.2588989803355263,0.3988277769822397,0.6859433175279775,-0.5895203661605584,0.0718460900241413,0.4119553089971299,0.0718460900241413,0.4119553089971299,0.3306213858250321,0.3306213858250321
[TG(58:5)]_FA20:0,TAG,-0.2577538252893627,0.400901966890692,0.6859433175279775,-0.2490902867902601,0.4472211602335933,0.7848652718284751,0.400901966890692,0.6859433175279775,-0.008663538499102591,0.008663538499102591
[TG(58:6)]_FA20:4,TAG,-0.2567274190922311,0.402771565444019,0.6859433175279775,-0.2893030576902082,0.3772672824315842,0.7385352235010194,0.3772672824315842,0.6859433175279775,0.032575638597977075,0.032575638597977075
[TG(60:10)]_FA18:2,TAG,-0.257566299857735,0.4012499411035278,0.6859433175279775,-0.2120439611268692,0.5177197481441165,0.8437704269205495,0.4012499411035278,0.6859433175279775,-0.04552233873086578,0.04552233873086578
FA(32:0),FA,-0.2564753584359592,0.403226532681777,0.6859433175279775,0.065559868604554,0.8418701343767618,0.9837095157227284,0.403226532681777,0.6859433175279775,-0.3220352270405132,0.3220352270405132
LPS(17:1) | PS(P-18:0)_2,PS,0.2553682458809997,0.4027372953987895,0.6859433175279775,-0.1921168528379845,0.5578677017892065,0.87356480081427,0.4027372953987895,0.6859433175279775,0.44748509871898423,0.44748509871898423
PC(46:0),PC,-0.2580155469353364,0.4004454369673947,0.6859433175279775,-0.2576705973685214,0.4317250917756633,0.777130438394809,0.4004454369673947,0.6859433175279775,-0.00034494956681502265,0.00034494956681502265
PE(O-42:2),PE,0.2565946118477763,0.4004848080578829,0.6859433175279775,-0.1508595312317794,0.6454985708740288,0.9089265229352174,0.4004848080578829,0.6859433175279775,0.40745414307955574,0.40745414307955574
PG(42:4),PG,-0.2571690863521866,0.4019637927892744,0.6859433175279775,-0.1761957302036783,0.5909987006328286,0.887116016182306,0.4019637927892744,0.6859433175279775,-0.08097335614850831,0.08097335614850831
PS(28:0),PS,-0.2591377897821906,0.3983810486426433,0.6859433175279775,-0.178462196949268,0.5862249567591762,0.8855486985554861,0.3983810486426433,0.6859433175279775,-0.08067559283292261,0.08067559283292261
PS(O-36:5),PS,0.2559790261011308,0.4016162964326894,0.6859433175279775,0.3220849654569196,0.3288054496976094,0.7016300954783076,0.3288054496976094,0.6859433175279775,-0.06610593935578879,0.06610593935578879
[TG(58:8)]_FA20:4,TAG,-0.2556893067580217,0.4046710979896356,0.6868397207375108,-0.127461307071566,0.6975677000000587,0.9315986261572764,0.4046710979896356,0.6868397207375108,-0.1282279996864557,0.1282279996864557
3-hydroxylinoleoylcarnitine,CAR,0.2543954454855851,0.4045305970597929,0.6868397207375108,0.6679753093216447,0.0442905258647217,0.3982110265122925,0.0442905258647217,0.3982110265122925,-0.4135798638360596,0.4135798638360596
PG(O-34:3),PG,-0.2551309327626974,0.4056929148430077,0.6877942168969226,0.0580527203989995,0.8597671605674392,0.9899123625760864,0.4056929148430077,0.6877942168969226,-0.3131836531616969,0.3131836531616969
[TG(50:0)]_FA16:0,TAG,-0.2544841574179837,0.4068758830195858,0.6882409004297401,-0.2147299277360203,0.5124134603048104,0.8429482967871441,0.4068758830195858,0.6882409004297401,-0.039754229681963404,0.039754229681963404
[TG(60:8)]_FA16:0,TAG,-0.2545486653532001,0.4067710028231528,0.6882409004297401,-0.5891970535300326,0.0720044174408373,0.4119553089971299,0.0720044174408373,0.4119553089971299,0.3346483881768325,0.3346483881768325
"(11Z,14Z)-eicosadienoylcarnitine",CAR,0.2514807682931881,0.4099441889126043,0.6889348058360265,0.9441787377188924,0.0047561251931104,0.121224858250885,0.0047561251931104,0.121224858250885,-0.6926979694257043,0.6926979694257043
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine",CAR,0.2513480827542536,0.410190550848871,0.6889348058360265,0.6711769919745334,0.0432982003447876,0.3982110265122925,0.0432982003447876,0.3982110265122925,-0.4198289092202798,0.4198289092202798
[TG(58:10)]_FA16:1,TAG,-0.2525172931462597,0.4105075796965501,0.6889348058360265,-0.4668695172850062,0.1539868911849069,0.5214036297316746,0.1539868911849069,0.5214036297316746,0.2143522241387465,0.2143522241387465
LPC(6:0),PC,0.2525659540386505,0.4079391875566588,0.6889348058360265,0.2665610834231617,0.4185746480532739,0.777130438394809,0.4079391875566588,0.6889348058360265,-0.013995129384511196,0.013995129384511196
LPE(22:6),PE,0.2521420598450024,0.4087321707110962,0.6889348058360265,0.1907038953888734,0.5623511576571172,0.8741845098781977,0.4087321707110962,0.6889348058360265,0.061438164456128985,0.061438164456128985
PE(42:4),PE,0.2515796036073969,0.4097779857677673,0.6889348058360265,-0.0423161521375919,0.8974254225438886,0.9909330421616108,0.4097779857677673,0.6889348058360265,0.2938957557449888,0.2938957557449888
PS(32:2),PS,-0.2531638155357258,0.409304445348318,0.6889348058360265,-0.0155963069137437,0.9621127418656552,0.994176980824487,0.409304445348318,0.6889348058360265,-0.23756750862198212,0.23756750862198212
PS(32:1),PS,0.2507381643631564,0.4113352606954842,0.6893702358778776,0.2624807773130487,0.4256946101906333,0.777130438394809,0.4113352606954842,0.6893702358778776,-0.011742612949892317,0.011742612949892317
PS(34:1),PS,0.2505486267398526,0.4116880366565281,0.6893702358778776,0.3200470027968536,0.3318555213393846,0.703543835647425,0.3318555213393846,0.6893702358778776,-0.06949837605700099,0.06949837605700099
[TG(60:11)]_FA16:0,TAG,-0.2506953736130629,0.4138816881793271,0.6903841112237479,-0.4862249493788211,0.1376207848048219,0.5000444535262583,0.1376207848048219,0.5000444535262583,0.23552957576575823,0.23552957576575823
Cer(d14:1(4E)/20:0(2OH)),Cer,-0.2505533046441449,0.4141382310480465,0.6903841112237479,-0.4310239299948937,0.1881490674886105,0.5606860062128253,0.1881490674886105,0.5606860062128253,0.18047062535074881,0.18047062535074881
Cer(d18:1/26:1(17Z)),Cer,0.2498669193941279,0.4132347164054011,0.6903841112237479,0.6048927499214024,0.0682918020004034,0.4119553089971299,0.0682918020004034,0.4119553089971299,-0.35502583052727454,0.35502583052727454
LPC(20:1),PC,-0.2510325505095074,0.4132469592032153,0.6903841112237479,-0.1472563764905549,0.6534109932933706,0.9108306432903276,0.4132469592032153,0.6903841112237479,-0.1037761740189525,0.1037761740189525
[TG(60:1)]_FA20:0,TAG,-0.2496121275838022,0.4158830941541439,0.6925216818117391,-0.5887974099535321,0.0721882271686223,0.4119553089971299,0.0721882271686223,0.4119553089971299,0.33918528236972995,0.33918528236972995
[TG(52:6)]_FA16:1,TAG,-0.2491839420464208,0.4166857529382272,0.6925769632792681,-0.4345964375683798,0.1845112072110626,0.5568816072479047,0.1845112072110626,0.5568816072479047,0.185412495521959,0.185412495521959
O-(17-carboxyheptadecanoyl)carnitine,CAR,0.2475536367714416,0.4173042223633265,0.6925769632792681,0.9398424945141404,0.0049468252183095,0.12139995658704,0.0049468252183095,0.12139995658704,-0.6922888577426988,0.6922888577426988
PG(38:4),PG,0.2475704969178511,0.4172745412159837,0.6925769632792681,0.2610170838903683,0.4282663927625917,0.777130438394809,0.4172745412159837,0.6925769632792681,-0.013446586972517216,0.013446586972517216
[TG(56:3)]_FA16:0,TAG,-0.2465368797609521,0.421634838088456,0.6934231116481303,-0.4116054384261334,0.2088516035654689,0.5854884841526349,0.2088516035654689,0.5854884841526349,0.1650685586651813,0.1650685586651813
[TG(58:2)]_FA16:0,TAG,-0.2475728279832169,0.4196992491217409,0.6934231116481303,-0.497067188589011,0.1290575167242565,0.4817932731576361,0.1290575167242565,0.4817932731576361,0.2494943606057941,0.2494943606057941
[TG(58:3)]_FA20:0,TAG,-0.2468872610801786,0.4209770961271275,0.6934231116481303,-0.3082173936865344,0.3468377787247668,0.713209003778813,0.3468377787247668,0.6934231116481303,0.06133013260635578,0.06133013260635578
[TG(58:9)]_FA18:0,TAG,-0.2479037531664568,0.4190729299878761,0.6934231116481303,-0.4804402496615603,0.1423576350938825,0.5062204279592064,0.1423576350938825,0.5062204279592064,0.2325364964951035,0.2325364964951035
[TG(60:9)]_FA16:1,TAG,-0.24626258346391,0.4221558424765788,0.6934231116481303,-0.5688043101205918,0.0824119424548786,0.4119553089971299,0.0824119424548786,0.4119553089971299,0.32254172665668185,0.32254172665668185
LPC(3:0),PC,-0.2466296871967422,0.421465462158246,0.6934231116481303,-0.0270755108855601,0.9342706334245277,0.991035192418787,0.421465462158246,0.6934231116481303,-0.2195541763111821,0.2195541763111821
LPS(20:4) | PS(20:4)_2,PS,-0.245858665117084,0.4229093526618189,0.6934231116481303,-0.0160364126138687,0.9610450053031871,0.994176980824487,0.4229093526618189,0.6934231116481303,-0.2298222525032153,0.2298222525032153
PE(44:1),PE,0.2466968960033556,0.4189402438055896,0.6934231116481303,-0.178550201374611,0.5860581673025816,0.8855486985554861,0.4189402438055896,0.6934231116481303,0.4252470973779666,0.4252470973779666
PG(O-40:9),PG,0.245259591522074,0.4216477639107348,0.6934231116481303,0.1363608876129135,0.6784500551123698,0.921633151091849,0.4216477639107348,0.6934231116481303,0.10889870390916048,0.10889870390916048
PI(42:7),PI,-0.2469499254099867,0.4208683196746404,0.6934231116481303,-0.0562669898272589,0.863879690326643,0.9899123625760864,0.4208683196746404,0.6934231116481303,-0.1906829355827278,0.1906829355827278
PI(O-36:1) | PI(P-36:0),PI,-0.245864792126484,0.4228974838279535,0.6934231116481303,0.1796388343093079,0.585179932249147,0.8855486985554861,0.4228974838279535,0.6934231116481303,-0.42550362643579187,0.42550362643579187
LPC(20:2),PC,-0.2455530168533222,0.423478759890936,0.6935970498432507,-0.2049421551406153,0.5318517370429773,0.849125521944672,0.423478759890936,0.6935970498432507,-0.04061086171270689,0.04061086171270689
PG(O-30:0),PG,0.2438144756246118,0.4243885820711782,0.6943275490279276,0.0595147214361892,0.8562756163059374,0.9899123625760864,0.4243885820711782,0.6943275490279276,0.1842997541884226,0.1842997541884226
LPG(12:0),PG,-0.2431727812036656,0.4279853000306727,0.699447591862355,0.2228363674430813,0.4986247318470003,0.8284586277191559,0.4279853000306727,0.699447591862355,-0.4660091486467469,0.4660091486467469
PG(14:0),PG,0.2418290027481855,0.429144853362145,0.699907318734259,0.5432634182329483,0.1015440764208881,0.4360768322724271,0.1015440764208881,0.4360768322724271,-0.3014344154847628,0.3014344154847628
PG(O-36:5),PG,0.241295404376142,0.429201682430227,0.699907318734259,0.2447066823188741,0.4575799199857185,0.7925239991840473,0.429201682430227,0.699907318734259,-0.003411277942732105,0.003411277942732105
[TG(48:2)]_FA16:0,TAG,-0.2414948771580273,0.431154290034704,0.700801272727418,-0.0821627328546619,0.8022756018239968,0.9728598034145328,0.431154290034704,0.700801272727418,-0.1593321443033654,0.1593321443033654
[TG(58:6)]_FA18:1,TAG,-0.2418181931452162,0.4305380890491833,0.700801272727418,-0.2572381426960941,0.4324811489215947,0.777130438394809,0.4305380890491833,0.700801272727418,0.015419949550877887,0.015419949550877887
