lipid,type,LogFC_cKO,PValue_cKO,FDR_cKO,LogFC_WT,PValue_WT,FDR_WT,min_PValue,min_FDR,LogFC_difference,LogFC_difference_abs,LogFC_injured_comparison,PValue_injured_comparison,FDR_injured_comparison,Min_PValue_all,min_FDR_all,LogFC_Healthy,Pvalue_healthy,FDR_healthy
PI(30:4),PI,-0.533601983,0.083583009,0.334555518,0.024954155,0.939443768,0.991035192,0.083583009,0.334555518,-0.558556138,0.558556138,-0.469704666,0.166626577,0.997493903,0.083583009,0.334555518,-0.008819994,0.976378361,0.999751828
PI(32:0),PI,-0.415019794,0.177357514,0.483614205,0.264421175,0.422292157,0.777130438,0.177357514,0.483614205,-0.679440969,0.679440969,-0.389624367,0.250517029,0.997493903,0.177357514,0.483614205,0.193782799,0.516373238,0.999751828
PI(32:1),PI,-0.269316056,0.38019508,0.669590816,0.294690794,0.371388618,0.734436936,0.371388618,0.669590816,-0.56400685,0.56400685,-0.306012034,0.366103043,0.997493903,0.366103043,0.669590816,0.162512756,0.586122697,0.999751828
PI(32:2),PI,-0.095460087,0.755187075,0.909017705,0.441836307,0.181308516,0.554536857,0.181308516,0.554536857,-0.537296395,0.537296395,-0.374727578,0.268966278,0.997493903,0.181308516,0.554536857,0.069980093,0.814418333,0.999751828
PI(32:3),PI,-0.733601738,0.017876964,0.11058601,-0.322886783,0.324346832,0.701630095,0.017876964,0.11058601,-0.410714955,0.410714955,-0.264059178,0.435162329,0.997493903,0.017876964,0.11058601,0.04898165,0.869467789,0.999751828
PI(32:4),PI,-0.663897101,0.031821149,0.170129499,-0.019090619,0.953632689,0.994176981,0.031821149,0.170129499,-0.644806482,0.644806482,-0.532105112,0.117602813,0.997493903,0.031821149,0.170129499,0.010870947,0.970893667,0.999751828
PI(32:5),PI,-0.545998123,0.076724255,0.321398089,-0.043946431,0.893494488,0.990933042,0.076724255,0.321398089,-0.502051692,0.502051692,-0.399072095,0.239311884,0.997493903,0.076724255,0.321398089,0.004270806,0.988562189,0.999751828
PI(34:0),PI,0.032985833,0.914076465,0.972546175,0.47625903,0.149887522,0.518202358,0.149887522,0.518202358,-0.443273197,0.443273197,-0.304662355,0.368208325,0.997493903,0.149887522,0.518202358,0.049310741,0.868597247,0.999751828
PI(34:1),PI,-0.212381161,0.488547752,0.748236672,0.521039536,0.115510182,0.45745699,0.115510182,0.45745699,-0.733420697,0.733420697,-0.218514936,0.518111339,0.997493903,0.115510182,0.45745699,0.421765509,0.159391039,0.999751828
PI(34:2),PI,-0.342080744,0.265580781,0.567153251,0.32048048,0.331206736,0.703285792,0.265580781,0.567153251,-0.662561223,0.662561223,-0.284788229,0.400124008,0.997493903,0.265580781,0.567153251,0.288416413,0.33481405,0.999751828
PI(34:3),PI,-0.511999501,0.096717104,0.363972869,-0.017814861,0.956728177,0.994176981,0.096717104,0.363972869,-0.49418464,0.49418464,-0.335969344,0.321316417,0.997493903,0.096717104,0.363972869,0.064216813,0.82944674,0.999751828
PI(34:4),PI,-0.426050555,0.166216781,0.46848918,0.020480396,0.950281753,0.994176981,0.166216781,0.46848918,-0.446530951,0.446530951,-0.354784128,0.295121708,0.997493903,0.166216781,0.46848918,-0.002047779,0.994515239,0.999751828
PI(34:5),PI,-1.142290323,0.000266173,0.005870329,-0.523317729,0.110035157,0.449763995,0.000266173,0.005870329,-0.618972594,0.618972594,-0.566979405,0.095653658,0.997493903,0.000266173,0.005870329,-0.0485388,0.870504594,0.999751828
PI(34:6),PI,-0.446699558,0.14677705,0.444787943,0.004827963,0.988270377,0.997261162,0.14677705,0.444787943,-0.451527521,0.451527521,-0.398008414,0.240548901,0.997493903,0.14677705,0.444787943,-0.044252675,0.881856999,0.999751828
PI(36:0),PI,-0.410852867,0.181717004,0.489263228,0.032009553,0.92237432,0.990933042,0.181717004,0.489263228,-0.442862421,0.442862421,-0.278655665,0.410300524,0.997493903,0.181717004,0.489263228,0.078849553,0.791430895,0.999751828
PI(36:1),PI,-0.269987133,0.379016393,0.669590816,-0.006818948,0.983431715,0.997261162,0.379016393,0.669590816,-0.263168185,0.263168185,-0.065279673,0.846601162,0.997493903,0.379016393,0.669590816,0.115591092,0.69838486,0.999751828
PI(36:2),PI,-0.291624718,0.34216978,0.638424141,0.151657365,0.644803357,0.908926523,0.34216978,0.638424141,-0.443282083,0.443282083,-0.084894099,0.801407497,0.997493903,0.34216978,0.638424141,0.274966827,0.357737356,0.999751828
PI(36:3),PI,-0.313148141,0.307905632,0.613761294,0.071342539,0.828146161,0.979516694,0.307905632,0.613761294,-0.38449068,0.38449068,-0.104201049,0.757585764,0.997493903,0.307905632,0.613761294,0.195044173,0.513659472,0.999751828
PI(36:4),PI,0.079242473,0.795390361,0.927222255,0.234551986,0.476386084,0.806182196,0.476386084,0.806182196,-0.155309513,0.155309513,-0.039875574,0.905903671,0.997493903,0.476386084,0.806182196,0.032294552,0.913701675,0.999751828
PI(36:5),PI,-0.29742244,0.33271981,0.632610366,0.033647893,0.91841865,0.990933042,0.33271981,0.632610366,-0.331070332,0.331070332,-0.270172155,0.424652487,0.997493903,0.33271981,0.632610366,-0.02813414,0.924737591,0.999751828
PI(36:6),PI,-0.428528357,0.163784896,0.464367405,0.127976982,0.697180474,0.931598626,0.163784896,0.464367405,-0.556505339,0.556505339,-0.452369467,0.182679383,0.997493903,0.163784896,0.464367405,0.015691159,0.957999851,0.999751828
PI(36:7),PI,-0.291431869,0.342492759,0.638424141,0.118741399,0.718030726,0.942887716,0.342492759,0.638424141,-0.410173268,0.410173268,-0.209133249,0.53618764,0.997493903,0.342492759,0.638424141,0.112283082,0.70660056,0.999751828
PI(36:8),PI,-0.309739255,0.313175662,0.614502708,0.174533868,0.595861327,0.887249134,0.313175662,0.614502708,-0.484273123,0.484273123,-0.324076541,0.338643102,0.997493903,0.313175662,0.614502708,0.072623326,0.807550993,0.999751828
PI(38:0) | PI(P-40:6),PI,-0.77561168,0.012375476,0.082705746,-0.409207237,0.211512367,0.587028646,0.012375476,0.082705746,-0.366404444,0.366404444,-0.069121759,0.83770164,0.997493903,0.012375476,0.082705746,0.208808675,0.484482561,0.999751828
PI(38:0) | PI(P-40:6)_2,PI,-0.854286881,0.005969788,0.050880794,-0.310502692,0.3432623,0.710180556,0.005969788,0.050880794,-0.543784188,0.543784188,-0.298967437,0.377186015,0.997493903,0.005969788,0.050880794,0.151956565,0.610631827,0.999751828
PI(38:1),PI,0.21763078,0.475892541,0.73824988,-0.013161694,0.968024913,0.994176981,0.475892541,0.73824988,0.230792474,0.230792474,0.215149815,0.522687779,0.997493903,0.475892541,0.73824988,-0.092509725,0.755940842,0.999751828
PI(38:2),PI,0.015247737,0.960229111,0.988036371,0.167257549,0.611244129,0.892995713,0.611244129,0.892995713,-0.152009812,0.152009812,-0.103515286,0.759131252,0.997493903,0.611244129,0.892995713,-0.03536044,0.90548036,0.999751828
PI(38:3),PI,0.135738904,0.656750027,0.858040938,0.16751054,0.61070406,0.892995713,0.61070406,0.858040938,-0.031771636,0.031771636,-0.040437817,0.904584875,0.997493903,0.61070406,0.858040938,-0.089152412,0.76453803,0.999751828
PI(38:4),PI,0.422239384,0.166241227,0.46848918,0.485317136,0.142360355,0.506220428,0.142360355,0.46848918,-0.063077752,0.063077752,-0.090637128,0.788294472,0.997493903,0.142360355,0.46848918,-0.106180364,0.721246465,0.999751828
PI(38:5),PI,0.387893044,0.203495562,0.512849926,0.587171394,0.076527961,0.411955309,0.076527961,0.411955309,-0.19927835,0.19927835,-0.120258548,0.721729628,0.997493903,0.076527961,0.411955309,-0.001623205,0.995652377,0.999751828
PI(38:6),PI,0.466722871,0.125935956,0.417820795,0.393237412,0.233742366,0.612806168,0.125935956,0.417820795,0.073485459,0.073485459,0.129766262,0.700010723,0.997493903,0.125935956,0.417820795,-0.012997488,0.965194109,0.999751828
PI(38:7),PI,1.913078671,7.23E-10,1.20E-07,1.84366851,9.01E-08,1.50E-05,7.23E-10,1.20E-07,0.069410161,0.069410161,0.011766742,0.972158574,0.997493903,7.23E-10,1.20E-07,-0.134977081,0.650070989,0.999751828
PI(38:8),PI,0.012384436,0.967693545,0.988939097,-0.206368415,0.528999551,0.849125522,0.528999551,0.849125522,0.218752851,0.218752851,0.190073711,0.572334711,0.997493903,0.528999551,0.849125522,-0.106174972,0.721262983,0.999751828
PI(38:9),PI,-0.168124491,0.583263789,0.813749489,0.000740031,0.998201964,0.999109924,0.583263789,0.813749489,-0.168864523,0.168864523,-0.022798469,0.946108077,0.997493903,0.583263789,0.813749489,0.061303255,0.837069007,0.999751828
PI(40:0),PI,-1.065812713,0.000649589,0.010819456,-0.655305768,0.045415047,0.398211027,0.000649589,0.010819456,-0.410506945,0.410506945,-0.095605543,0.777001008,0.997493903,0.000649589,0.010819456,0.225569704,0.450219965,0.999751828
PI(40:1),PI,-0.823550788,0.007987349,0.060793515,-0.568909275,0.082348909,0.411955309,0.007987349,0.060793515,-0.254641513,0.254641513,0.048004239,0.886739156,0.997493903,0.007987349,0.060793515,0.217302468,0.466947501,0.999751828
PI(40:10),PI,0.023592729,0.938493735,0.979885972,0.06097862,0.852787131,0.989912363,0.852787131,0.979885972,-0.037385891,0.037385891,0.0781306,0.816631983,0.997493903,0.816631983,0.979885972,0.040962666,0.890681846,0.999751828
PI(40:2),PI,-0.591131968,0.055552393,0.259071439,-0.315969214,0.334829215,0.703956966,0.055552393,0.259071439,-0.275162755,0.275162755,0.035028345,0.917234196,0.997493903,0.055552393,0.259071439,0.244293569,0.413654867,0.999751828
PI(40:3),PI,-0.310858857,0.311446239,0.614231493,-0.024627237,0.940204302,0.991035192,0.311446239,0.614231493,-0.286231619,0.286231619,-0.224991333,0.505841187,0.997493903,0.311446239,0.614231493,-0.021714006,0.941880907,0.999751828
PI(40:4),PI,-0.134093911,0.661543539,0.861906595,0.17619392,0.592374666,0.887116016,0.592374666,0.861906595,-0.310287831,0.310287831,-0.218656613,0.517842476,0.997493903,0.517842476,0.861906595,-0.004814304,0.987105322,0.999751828
PI(40:5),PI,-0.304467139,0.32144223,0.62494819,-0.092944233,0.776957353,0.965325053,0.32144223,0.62494819,-0.211522906,0.211522906,-0.0620996,0.853983993,0.997493903,0.32144223,0.62494819,0.067633255,0.82053061,0.999751828
PI(40:6),PI,-0.122813964,0.688409811,0.87592143,-0.003986109,0.990314629,0.997261162,0.688409811,0.87592143,-0.118827856,0.118827856,-0.035198074,0.916895045,0.997493903,0.688409811,0.87592143,0.002372026,0.993647042,0.999751828
PI(40:7),PI,-0.038673233,0.899411909,0.96907294,-0.099435799,0.761822073,0.960781502,0.761822073,0.960781502,0.060762565,0.060762565,0.150219177,0.655525549,0.997493903,0.655525549,0.960781502,0.005675836,0.984799843,0.999751828
PI(40:8),PI,0.192402011,0.528580921,0.783451127,-0.064562499,0.844038456,0.983709516,0.528580921,0.783451127,0.25696451,0.25696451,0.227890692,0.49833656,0.997493903,0.49833656,0.783451127,-0.107807024,0.717159549,0.999751828
PI(40:9),PI,-0.0719427,0.814169225,0.933896703,-0.023027543,0.944083122,0.993178098,0.814169225,0.933896703,-0.048915157,0.048915157,0.006549285,0.984503095,0.997493903,0.814169225,0.933896703,-0.026147253,0.930040184,0.999751828
PI(42:0),PI,-0.312818135,0.308429129,0.613987243,-0.094886745,0.772425554,0.965325053,0.308429129,0.613987243,-0.21793139,0.21793139,-0.062448891,0.853177576,0.997493903,0.308429129,0.613987243,0.073720521,0.804708577,0.999751828
PI(42:1),PI,-0.293129461,0.33971984,0.638093601,-0.028973153,0.929676197,0.990933042,0.33971984,0.638093601,-0.264156309,0.264156309,-0.103862698,0.758358289,0.997493903,0.33971984,0.638093601,0.079893445,0.788745125,0.999751828
PI(42:10),PI,-0.576567473,0.06177533,0.278547195,-0.350300561,0.284915607,0.659786454,0.06177533,0.278547195,-0.226266911,0.226266911,-0.062999599,0.851897438,0.997493903,0.06177533,0.278547195,0.083331039,0.779890032,0.999751828
PI(42:11),PI,-1.086260375,0.000514177,0.009621523,-0.600362625,0.066771775,0.411955309,0.000514177,0.009621523,-0.48589775,0.48589775,-0.135009657,0.689338499,0.997493903,0.000514177,0.009621523,0.267945978,0.370090558,0.999751828
PI(42:3),PI,-0.668453118,0.030678107,0.165198296,-0.54468339,0.096258088,0.431347405,0.030678107,0.165198296,-0.123769729,0.123769729,0.228161023,0.497822867,0.997493903,0.030678107,0.165198296,0.307324476,0.304243664,0.999751828
PI(42:4),PI,-0.289689068,0.345390815,0.639766498,-0.159575489,0.626530924,0.900112086,0.345390815,0.639766498,-0.130113578,0.130113578,-0.029509874,0.930286885,0.997493903,0.345390815,0.639766498,0.021301461,0.943009788,0.999751828
PI(42:5),PI,-0.285531223,0.35232138,0.645563166,-0.131513705,0.688449291,0.928476205,0.35232138,0.645563166,-0.154017518,0.154017518,0.016137008,0.961825473,0.997493903,0.35232138,0.645563166,0.08918413,0.764888517,0.999751828
PI(42:6),PI,-0.403493438,0.18962088,0.498879539,-0.190265045,0.561687854,0.87418451,0.18962088,0.498879539,-0.213228393,0.213228393,-0.014821628,0.964946159,0.997493903,0.18962088,0.498879539,0.112004682,0.707296642,0.999751828
PI(42:7),PI,-0.246949925,0.42086832,0.693423112,-0.05626699,0.86387969,0.989912363,0.42086832,0.693423112,-0.190682936,0.190682936,0.019700605,0.953401678,0.997493903,0.42086832,0.693423112,0.132095729,0.657962359,0.999751828
PI(42:8),PI,-0.304461979,0.321460001,0.62494819,-0.093524898,0.775604085,0.965325053,0.321460001,0.62494819,-0.210937082,0.210937082,-0.088227906,0.79379702,0.997493903,0.321460001,0.62494819,0.040578121,0.891701048,0.999751828
PI(42:9),PI,-0.373191366,0.224808492,0.536145928,-0.141268549,0.666662201,0.914750976,0.224808492,0.536145928,-0.231922817,0.231922817,-0.083250666,0.805179175,0.997493903,0.224808492,0.536145928,0.066060268,0.824636084,0.999751828
PI(44:0),PI,-0.302670765,0.32431477,0.626450595,-0.088089124,0.788341743,0.966122676,0.32431477,0.626450595,-0.214581641,0.214581641,-0.082737884,0.806358337,0.997493903,0.32431477,0.626450595,0.052770528,0.859482488,0.999751828
PI(44:1),PI,-0.324756743,0.290440992,0.593165301,-0.108504392,0.740843338,0.951967792,0.290440992,0.593165301,-0.21625235,0.21625235,-0.003378089,0.992007636,0.997493903,0.290440992,0.593165301,0.131866209,0.658527716,0.999751828
PI(44:10),PI,-0.409810962,0.182842609,0.491003043,-0.185591745,0.571358284,0.879057915,0.182842609,0.491003043,-0.224219217,0.224219217,-0.102759836,0.760843912,0.997493903,0.182842609,0.491003043,0.040077243,0.893030504,0.999751828
PI(44:12),PI,-0.371406065,0.227020394,0.536145928,-0.259458416,0.428533717,0.777130438,0.227020394,0.536145928,-0.11194765,0.11194765,0.074495511,0.825031622,0.997493903,0.227020394,0.536145928,0.105532182,0.723476895,0.999751828
PI(44:2),PI,-0.309934769,0.312901412,0.614502708,-0.061760146,0.850738466,0.989553601,0.312901412,0.614502708,-0.248174623,0.248174623,-0.06206722,0.854069295,0.997493903,0.312901412,0.614502708,0.104394985,0.726338527,0.999751828
PI(44:3),PI,-0.413620422,0.178841523,0.485671815,-0.192987333,0.556108268,0.872635302,0.178841523,0.485671815,-0.220633089,0.220633089,-0.034440233,0.918683013,0.997493903,0.178841523,0.485671815,0.106254787,0.721667602,0.999751828
PI(44:4),PI,-0.461790308,0.133736594,0.428701674,-0.393966952,0.229066507,0.60585258,0.133736594,0.428701674,-0.067823357,0.067823357,0.047162304,0.888720192,0.997493903,0.133736594,0.428701674,0.038982981,0.895933277,0.999751828
PI(44:5),PI,-0.406133265,0.186776092,0.495751437,-0.26946509,0.410925138,0.767983684,0.186776092,0.495751437,-0.136668175,0.136668175,0.016890233,0.960046022,0.997493903,0.186776092,0.495751437,0.071120983,0.811459527,0.999751828
PI(44:6),PI,-0.326773504,0.287464353,0.588692389,-0.112557143,0.731517742,0.951417949,0.287464353,0.588692389,-0.214216362,0.214216362,-0.018264543,0.956813574,0.997493903,0.287464353,0.588692389,0.112911133,0.705047071,0.999751828
PI(44:7),PI,-0.288315852,0.347669744,0.641774276,-0.091590337,0.780131324,0.965383616,0.347669744,0.641774276,-0.196725515,0.196725515,-0.027787194,0.934345432,0.997493903,0.347669744,0.641774276,0.082136933,0.78296428,0.999751828
PI(44:8),PI,-0.314261482,0.306221549,0.611218211,-0.067165555,0.837838181,0.983709516,0.306221549,0.611218211,-0.247095927,0.247095927,-0.103160555,0.759941689,0.997493903,0.306221549,0.611218211,0.062693787,0.833433889,0.999751828
PI(O-18:0),PI,0.193944919,0.52526427,0.780079972,0.429168352,0.194034202,0.567015008,0.194034202,0.567015008,-0.235223433,0.235223433,-0.232102591,0.492514835,0.997493903,0.194034202,0.567015008,-0.083039896,0.780259252,0.999751828
PI(O-20:5),PI,-0.076227735,0.803325022,0.929921105,0.58821899,0.076009859,0.411955309,0.076009859,0.411955309,-0.664446725,0.664446725,-0.48118523,0.156578458,0.997493903,0.076009859,0.411955309,0.098717578,0.740639137,0.999751828
PI(O-28:0),PI,-0.334963371,0.275598352,0.574635213,0.080486419,0.806551733,0.973704346,0.275598352,0.574635213,-0.41544979,0.41544979,-0.359695972,0.288519444,0.997493903,0.275598352,0.574635213,-0.042366429,0.886859744,0.999751828
PI(O-30:0),PI,-0.341412732,0.266511235,0.567231824,0.152194467,0.64363513,0.908926523,0.266511235,0.567231824,-0.493607199,0.493607199,-0.313017256,0.355291907,0.997493903,0.266511235,0.567231824,0.081878182,0.783624063,0.999751828
PI(O-30:1),PI,-0.568765986,0.065329131,0.287640322,-0.082027358,0.802593091,0.972859803,0.065329131,0.287640322,-0.486738628,0.486738628,-0.283637847,0.402019687,0.997493903,0.065329131,0.287640322,0.09554096,0.748688462,0.999751828
PI(O-32:0),PI,-0.239430332,0.435086496,0.702376792,0.301201202,0.360966309,0.725084964,0.360966309,0.702376792,-0.540631535,0.540631535,-0.264157326,0.434976864,0.997493903,0.360966309,0.702376792,0.182068725,0.541984157,0.999751828
PI(O-32:1) | PI(P-32:0),PI,-0.59900714,0.052414292,0.249092683,-0.055581385,0.865519672,0.989912363,0.052414292,0.249092683,-0.543425755,0.543425755,-0.259048399,0.44387781,0.997493903,0.052414292,0.249092683,0.177676819,0.551748845,0.999751828
PI(O-34:0),PI,-0.363078861,0.237521328,0.547872769,0.024989475,0.939356668,0.991035192,0.237521328,0.547872769,-0.388068337,0.388068337,-0.246167665,0.466775418,0.997493903,0.237521328,0.547872769,0.051243695,0.863499425,0.999751828
PI(O-34:1) | PI(P-34:0),PI,-0.673782402,0.029391655,0.160581414,0.118385558,0.71883502,0.943116586,0.029391655,0.160581414,-0.79216796,0.79216796,-0.511863441,0.132050086,0.997493903,0.029391655,0.160581414,0.175956802,0.555595638,0.999751828
PI(O-34:3) | PI(P-34:2),PI,-0.609586002,0.048440699,0.235104697,-0.05845406,0.858638605,0.989912363,0.048440699,0.235104697,-0.551131943,0.551131943,-0.365146117,0.281329144,0.997493903,0.048440699,0.235104697,0.090339767,0.761932693,0.999751828
PI(O-34:4) | PI(P-34:3),PI,-0.351077592,0.253299736,0.55763192,0.20895171,0.525670328,0.848967529,0.253299736,0.55763192,-0.560029303,0.560029303,-0.426332596,0.208948147,0.997493903,0.208948147,0.55763192,0.039157984,0.89546692,0.999751828
PI(O-36:0),PI,-0.403909652,0.189160722,0.498545071,0.010559922,0.97434963,0.994176981,0.189160722,0.498545071,-0.414469574,0.414469574,-0.147564673,0.66221916,0.997493903,0.189160722,0.498545071,0.179221773,0.548307537,0.999751828
PI(O-36:1) | PI(P-36:0),PI,-0.245864792,0.422897484,0.693423112,0.179638834,0.585179932,0.885548699,0.422897484,0.693423112,-0.425503626,0.425503626,-0.193876505,0.566247204,0.997493903,0.422897484,0.693423112,0.14579283,0.625158582,0.999751828
PI(O-36:2) | PI(P-36:1),PI,-0.419768655,0.172499033,0.479092862,-0.029378645,0.928692088,0.990933042,0.172499033,0.479092862,-0.39039001,0.39039001,-0.166383276,0.622412543,0.997493903,0.172499033,0.479092862,0.134307388,0.652615234,0.999751828
