lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0141,AK0145,AK0164,AK0174,AK0175,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0135,AK0140,AK0142,AK0157,AK0169,Blank-1x
1-O-tricosanoyl-Cer(d18:1/16:0),0.892416359,2.504550104,7.128918058,0.007585048,0.159927004,11,11,WT,5xFAD,Cer,4487.660305,4586.880325,3911.700275,3936.380276,4180.200306,3799.940258,3639.680241,4657.500275,3852.880287,3854.100273,3973.340279,824790.1989,814727.6661,576763.2109,822934.8435,473258.0782,899031.2823,372845.2251,158861.2905,161946.6511,163312.4724,321646.6819,3450.980244
Cer(d18:1/2:0),0.884888247,2.394515474,7.010784432,0.008102017,0.168454444,11,11,WT,5xFAD,Cer,3856.880291,3747.780273,3665.34024,3596.760277,4059.020298,3706.800274,3423.460236,3512.340248,3614.840252,3622.840256,3764.20026,13455427.26,1840780.877,1091551.633,2633722.083,1314462.64,2262475.204,1382191.522,644429.5062,932272.3071,1048153.24,1700547.373,3421.360245
1-O-behenoyl-Cer(d18:1/16:0),0.877298354,2.592042677,6.895723882,0.008640217,0.174789253,11,11,WT,5xFAD,Cer,4484.820324,5703.60043,4355.200317,3850.560276,4372.380329,4544.720314,3847.680279,5098.460361,4085.260284,3895.660278,3839.48027,522526.3991,612699.4446,594325.4213,99976.04817,63002.0043,486231.1895,52720.96406,184691.0749,172969.8307,92960.48666,41234.70251,3583.220245
PC(34:5),0.877160079,11.75745716,6.903770272,0.008601417,0.174789253,11,11,WT,5xFAD,PC,4317634.765,3052255.837,4862885.295,2464024.605,3555999.994,4623172.471,3708256.397,1083493.547,2299520.947,5105098.14,4544752.029,1413285.311,1739050.456,2031327.706,2354467.658,1703578.491,2366519.938,3302444.643,2376734.737,2616901.267,2906492.775,2796620.291,35443.6026
LPE(24:1),-0.85468658,6.952257441,6.79699515,0.009131142,0.182257601,11,11,WT,5xFAD,PE,721564.319,145405.7899,76986.94415,228950.3359,105429.468,49865.00272,78046.40576,68355.52448,97214.56812,39484.80347,52015.74248,636284.0652,508824.7559,424375.9968,506704.5201,338789.2034,463845.9519,747515.7202,596887.7571,621121.5096,497704.1964,1053878.164,22666.34161
1-O-lignoceroyl-Cer(d18:1/16:0),0.865282392,2.471379524,6.711428378,0.009579696,0.188694804,11,11,WT,5xFAD,Cer,4296.420307,5020.46035,3765.000278,4020.000271,3772.820267,3881.68029,3477.26025,4503.680328,3710.980259,3641.540295,3715.940266,1765648.551,1899916.523,1482697.469,1853057.47,982738.3542,1712707.995,815595.1663,373757.4893,360703.2671,398002.0869,626279.2246,3428.300247
FA(16:0),0.861607156,12.77767712,6.666617561,0.009823545,0.190985028,11,11,WT,5xFAD,FA,5011721.838,6754271.878,3945772.823,6342494.019,6190052.529,5741593.872,5996406.525,5203453.787,4963816.851,4709216.054,5209465.771,500022.777,618299.7604,584896.296,97937.60509,61031.62497,483542.0403,51264.84296,181156.7945,174219.5746,93106.76489,36612.56215,3408274.17
PG(34:5)_2,0.857139362,8.470769896,6.599075212,0.010203175,0.195822473,11,11,WT,5xFAD,PG,345774.2645,404303.7922,297706.3604,317031.201,207190.9344,388006.3677,181505.1324,275531.5573,362500.0435,196671.2344,315889.1046,17620801.03,22479305.12,25159602.33,22151790.11,11605932.07,26054808.21,10154861.31,4935965.158,5498001.907,4854731.852,7773520.016,142017.0102
PE(14:1),0.856646597,1.265265006,6.56720895,0.010387473,0.196836031,11,11,WT,5xFAD,PE,1709.840115,1781.260132,1845.160156,1679.420124,1956.280132,1568.480122,1938.820129,1642.940132,1577.960106,1507.740105,1831.120121,24277129.01,30414151.84,32980807.31,30208624.7,15955434.16,35287124.81,13532199.39,6698605.981,7546538.573,6580106.05,10917222.05,1476.840111
CE(16:2) | zymosteryl palmitoleate,0.851106034,9.781824031,6.508655005,0.010735068,0.200879951,11,11,WT,5xFAD,CE,1441165.195,1134029.031,1267904.804,389170.688,474161.713,839465.0791,798569.5371,699599.3726,901407.8879,851822.6799,897783.5259,1576898.119,1301392.866,1013987.381,1315395.071,672935.0203,1185679.08,596125.2098,272247.4858,270162.658,304640.0811,465593.2932,93003.58646
"(5Z,8Z)-tetradecadienoylcarnitine",0.842352811,9.498346243,6.378367418,0.011551965,0.206525296,11,11,WT,5xFAD,CAR,710033.0823,699176.3088,659514.9055,764933.9528,652278.2631,623829.7839,648136.1826,516543.6394,733716.3115,634336.0674,712078.0901,603023.7672,598512.9135,574940.0615,297096.4416,215264.1158,510257.7592,85866.98645,194952.9742,198999.0113,82438.96596,141557.1111,158361.43
1-O-stearoyl-Cer(d18:1/16:0),0.846433508,2.651999299,6.430098548,0.011220235,0.206525296,11,11,WT,5xFAD,Cer,4695.420334,6351.960472,4237.500278,4600.600368,4807.780327,4115.500294,3772.34026,6000.680454,3930.900284,4547.64035,4405.380333,309080.3674,557899.4027,647332.5695,558229.27,89153.18776,574003.2858,227208.0941,143915.1316,120869.9075,131786.4098,71940.08469,3474.080254
cis-5-Tetradecenoylcarnitine,0.844655026,9.312203572,6.412502095,0.011331962,0.206525296,11,11,WT,5xFAD,CAR,682274.533,608411.8448,647151.5948,612552.1696,527953.6189,516789.4128,600067.2452,442747.4121,621751.825,570752.4857,639817.0825,1722294.82,2027131.556,2438078.128,2744059.011,1900544.102,2691116.417,3713609.887,2640769.955,2996350.874,3263427.315,3236123.124,143186.9895
PE(16:1),0.841980136,7.933917761,6.37274903,0.011588594,0.206525296,11,11,WT,5xFAD,PE,276927.3654,285747.4026,168711.349,366816.6044,171415.9709,68551.14441,120157.1876,99047.10699,155220.1309,64574.42406,1046679.677,1051504.924,1913174.329,2263619.086,2269212.398,1597279.88,2149476.915,3178284.787,2214492.698,2408933.047,2570409.607,2919575.661,30637.90225
LPS(13:0) | PS(12:0)_2,0.84058618,1.548677521,6.332026913,0.011857672,0.208834532,11,11,WT,5xFAD,PS,2265.140171,1858.740143,1994.780136,2022.600147,2415.840176,1786.80011,2045.680138,1858.520142,1711.120132,1982.100147,2418.980194,575349.1444,455489.7877,347716.6215,440635.7173,325446.3795,386543.9073,605833.2185,512652.0045,564115.3676,404811.1388,915070.0833,1971.360149
1-O-myristoyl-Cer(d18:1/16:0),0.836150042,2.634072192,6.278034648,0.01222436,0.211104128,11,11,WT,5xFAD,Cer,4815.420322,5587.720402,4566.740303,4604.620354,4845.140347,4786.760319,4100.400288,5547.440369,3571.280266,4217.980293,4095.940308,24904106.33,31517637.86,33447542.59,32016187.49,17440833.93,35838531.28,14522757.98,7144360.491,7980796.344,7442685.068,10733527.53,3470.20026
2-Hydroxymyristoylcarnitine | 3-hydroxytetradecanoylcarnitine,0.835119589,9.126863801,6.271636704,0.012268577,0.211104128,11,11,WT,5xFAD,CAR,587663.4621,535128.9974,533576.4213,556161.218,514811.8538,440532.0905,517384.0973,414126.9105,534352.636,531947.4597,563614.3218,1083873.862,1929736.71,2265602.239,2266513.319,1578414.174,2163357.211,3175606.264,2190932.837,2394254.239,2562076.689,2928115.587,114115.0677
FA(16:1),0.829078559,9.009852985,6.183150937,0.01289724,0.21216669,11,11,WT,5xFAD,FA,500023.3763,511686.8575,349757.4248,523826.4978,475501.1088,450388.5725,453685.0133,393367.2088,404695.2286,373405.549,522318.4985,107887.9461,212581.1146,208012.6324,241764.0579,69710.60364,229443.452,315044.9303,239435.4571,248198.1141,237525.3397,141073.8501,161706.4711
LPE(22:2),-0.815549481,9.259375912,6.191931817,0.012833402,0.21216669,11,11,WT,5xFAD,PE,640977.9167,705006.4738,381285.5705,706473.6194,239406.2808,106462.9661,179262.5552,166520.312,210283.1343,92892.68781,114160.687,733179.5214,1828388.947,2137204.314,2149811.457,1510544.494,2043527.414,2894708.074,1976558.104,2234401.706,2343075.353,2789723.667,755372.8701
PC(34:4),0.829577947,11.89813663,6.190521514,0.012843633,0.21216669,11,11,WT,5xFAD,PC,4835431.813,3404344.761,5421924.949,2713587.885,4145929.717,4988710.891,3969910.341,1173738.642,2415423.882,5708393.955,5087116.226,39319658.07,43669141.5,42687910.47,25661635.67,16113002.43,50350217.96,14127795.7,14668621.92,15910811.91,5720412.717,5838348.019,36301.58252
PE(14:0),0.834010146,1.321309656,6.232875717,0.012539993,0.21216669,11,11,WT,5xFAD,PE,1866.140118,1866.860134,1544.960106,2394.100178,1759.640137,1564.080109,1840.660126,1680.720123,1820.420124,1486.300102,1887.680141,1222376.75,1951279.966,2238728.723,2258311.422,1581277.465,2140967.425,3184542.09,2198828.597,2429094.94,2578370.34,2926362.19,1592.720112
LPG(15:0) | PG(O-16:0),0.824175758,1.363136719,6.090739774,0.013589218,0.21874257,11,11,WT,5xFAD,PG,2174.480145,2168.280167,1874.160137,1886.820129,1762.540134,1655.860115,1769.540115,1636.760113,1793.400124,1761.500126,2080.420143,1000036.845,953803.6943,804451.1881,954750.6964,509447.2181,997175.6184,413837.6063,188228.2316,203749.0355,206565.0169,440898.1268,1613.240116
PG(P-16:0),0.82524374,1.309318183,6.105199026,0.013478477,0.21874257,11,11,WT,5xFAD,PG,1729.540123,2259.040161,1824.16011,1918.58012,1668.120106,1681.700115,1694.600109,1560.400108,1944.240139,1677.400116,1644.740124,29874318.29,37181348.46,38858030.47,35300840.48,20109918.71,39952806.66,16941685.46,8334063.613,9357638.823,8262572.823,12826836.89,1575.200127
1-O-carboceroyl-Cer(d18:1/16:0),0.810310602,2.662288666,5.902972552,0.015115354,0.233275099,11,11,WT,5xFAD,Cer,4270.400284,5085.420353,3836.64024,4237.000282,4758.760353,4074.480278,3604.500248,4713.260307,3759.620258,3713.360264,3989.08028,25206403.7,31739968.28,33737814.65,32279973.52,17527061.22,36101048.01,14970011.8,7245904.766,8027120.57,7598265.679,10805436.76,4646.720367
3-hydroxyarachidonoylcarnitine,0.810693696,10.28217172,5.917603862,0.014990331,0.233275099,11,11,WT,5xFAD,CAR,1264454.979,1226450.555,1258064.901,1302493.493,1120644.298,1038095.411,1104591.857,849453.1172,1193242.304,1122235.659,1424185.506,1817627.004,2018886.474,2535285.258,2775993.114,1976605.536,2696842.547,3698300.699,2619647.462,3044893.677,3300136.753,3250656.783,247831.9576
Cer(d18:2/16:0),0.811074542,3.967707379,5.920355664,0.014966937,0.233275099,11,11,WT,5xFAD,Cer,13158.80089,14640.20097,17363.40148,10987.92092,17666.06144,10213.76069,14518.76105,11612.20086,10220.32082,19163.78137,16120.64104,1185697.427,1913664.356,2263208.295,2257233.926,1600229.161,2186773.569,3197491.021,2220329.121,2403783.922,2580524.211,2879935.991,3684.100281
Cer(t18:0/18:0(2OH)),0.813532879,2.768421362,5.950969936,0.014709191,0.233275099,11,11,WT,5xFAD,Cer,5540.700394,5322.100334,5159.860374,5816.420383,5926.220371,6150.500454,4262.180328,4673.000347,4813.400368,4925.040386,5591.920429,1276938.886,1970708.155,2317956.419,2333731.677,1635358.067,2208968.346,3264913.556,2263954.733,2480296.586,2668805.464,3031084.419,3497.12027
CerP(d18:1/26:1(17Z)),0.806639613,3.399663026,5.852662091,0.015553506,0.237587737,11,11,WT,5xFAD,Cer,5280.200367,7165.040524,4620.220337,4564.260311,6553.660423,5368.160374,4154.920277,6115.160404,5318.940403,4348.020309,5306.360344,1653520.154,1944469.846,2387129.401,2682883.923,1843604.503,2599984.895,3480041.526,2514197.214,2890244.744,3076309.099,3127234.062,11089.92054
CerP(d18:1/26:0),0.798439625,3.322086093,5.736754787,0.016613461,0.251215661,11,11,WT,5xFAD,Cer,5704.420345,7691.600533,4859.200325,4782.640335,5732.120411,4807.200348,4562.600327,5797.960415,5478.860409,4396.080315,5688.720375,141576.2512,202500.9713,178122.3724,211487.7376,68107.00488,191281.5927,302837.8566,221025.3173,231998.6552,215550.4741,115169.6877,9914.120789
SM(d18:2/20:1),0.788642902,11.84002017,5.606346652,0.017895536,0.26789617,11,11,WT,5xFAD,SM,4734586.042,3391134.128,5394538.299,2643750.894,3968059.96,4770136.49,3786287.511,1101108.767,2338377.983,5439639.925,4775318.768,735634.3021,611746.9537,453387.6714,604444.3649,422520.816,542770.0408,869370.9513,706819.6458,644999.6285,593627.5038,1137555.011,35437.54233
PC(34:3),0.78491478,11.83260762,5.554506548,0.018433168,0.273212407,11,11,WT,5xFAD,PC,4717834.129,3396790.065,5301745.161,2659429.406,3973910.019,4768601.993,3813744.104,1075391.792,2280506.583,5368483.21,4772034.028,1233291.856,1938806.035,2215973.945,2261428.047,1587476.474,2152802.332,3206968.38,2169540.732,2383798.292,2571409.388,2965187.771,36984.2428
Cer(d18:0/14:0),0.778115529,2.569511985,5.452476765,0.019540605,0.286787109,11,11,WT,5xFAD,Cer,4863.76033,5327.360363,4450.260281,4303.880299,4569.320328,4718.900364,3884.500267,3767.980259,4343.260273,3926.740307,4237.900295,1859218.716,2058304.234,2546875.419,2782872.746,2011266.207,2776149.457,3773837.004,2649629.253,3081027.594,3344393.765,3276795.413,3531.000248
LPS(13:0) | PS(12:0),0.776945865,1.511076989,5.426584233,0.019832434,0.288244213,11,11,WT,5xFAD,PS,2252.14016,2043.180153,1889.78014,2291.900162,2149.20015,1961.020138,1774.840122,1885.080124,1718.840115,1870.600128,1957.300125,2196.480156,1777.600124,1810.440125,2091.100143,1775.600121,2027.420143,1785.220127,1898.640133,5673.540329,1728.140125,1699.040119,1954.840153
(9Z)-3-hydroxyoctadecenoylcarnitine,0.771652036,12.0698757,5.371940854,0.020463196,0.29376197,11,11,WT,5xFAD,CAR,4825548.984,4360791.622,4894547.858,3856481.796,4835780.073,4515173.98,4665629.47,2848896.941,4165821.643,3656461.825,4556464.166,1476708.269,1788816.128,2176721.752,2437343.018,1661001.517,2343700.736,3109270.538,2227619.67,2561718.216,2856358.211,2831860.592,341258.0603
O-(11-carboxyundecanoyl)carnitine,0.770773252,10.80411033,5.359934547,0.020604547,0.29376197,11,11,WT,5xFAD,CAR,1528584.901,1822466.525,1826984.277,2268846.514,2011933.033,1582415.543,1454755.672,1599383.461,1546649.777,2072850.215,1796687.211,1546600.201,1016556.002,818058.2355,1092475.005,554155.8438,966923.7378,467182.3973,249669.5168,245540.5824,290224.1187,393700.7456,126964.7892
[TG(52:5)]_FA18:0,-0.754873972,8.899670272,5.308118562,0.021226267,0.296969366,11,11,WT,5xFAD,TAG,430821.5295,547796.3066,446303.7391,406890.993,177143.6935,107088.2876,81166.32559,147479.5907,104080.1267,115753.4476,134614.3499,23345756.33,37373642.29,32742694.91,30177051.43,18122970.51,31406807.84,17033498.52,7462693.816,6561406.471,7619382.038,10284518.28,594619.1601
LPS(14:1) | PS(14:1)_2,0.76846655,1.699654173,5.314553533,0.021148012,0.296969366,11,11,WT,5xFAD,PS,3172.760239,2789.600212,2414.380157,2704.660179,2350.200169,2482.380188,2090.800152,2284.140186,2923.700218,1923.46014,2151.820148,1545344.667,1874007.826,2237009.279,2508824.78,1742564.252,2441810.737,3309371.391,2299819.887,2646358.363,2904257.58,2928636.142,1812.920132
1-O-tricosanoyl-Cer(d18:1/18:0),0.764850442,2.728080463,5.27154409,0.021676777,0.297707659,11,11,WT,5xFAD,Cer,4772.920345,5468.500393,4604.360306,4166.7803,4440.880333,4387.9403,3926.700287,3862.220245,4343.600292,3940.32029,3994.320282,1965328.148,2262894.824,2833681.697,3142808.186,2219539.929,3083743.719,4066450.627,2936303.305,3324201.007,3688965.046,3617093.125,5073.48035
LPE(14:1),0.766077348,1.314525423,5.276481515,0.021615386,0.297707659,11,11,WT,5xFAD,PE,1937.040134,2065.020134,1728.060127,1859.740131,1821.980125,1601.62011,1581.680119,1491.480103,1531.100113,1501.920101,2246.520161,1556006.016,1903888.668,2337491.476,2578860.136,1793458.8,2486739.345,3323110.523,2355729.882,2762652.009,2984512.174,2969360.023,1678.020115
[TG(60:5)]_FA16:1,-0.747218714,6.339127949,5.201071536,0.022572969,0.307197588,11,11,WT,5xFAD,TAG,236742.4553,130778.5087,168794.173,150068.6902,92363.40622,47510.36316,36155.36252,28732.142,45934.7031,54815.98418,67791.92503,648429.8912,522470.3556,387770.7059,555072.5194,348618.5222,497722.6497,778765.7347,597583.7223,581331.24,507547.1624,939698.0928,12036.3008
LPG(15:0) | PG(O-16:0)_2,0.757138095,1.371896483,5.157451772,0.023146834,0.309544017,11,11,WT,5xFAD,PG,2256.400162,1948.54015,2091.040134,1818.380127,1971.180134,1698.120129,1562.940105,1606.560104,1971.460159,1812.780136,1842.700119,499813.0592,452736.2736,351449.6033,424231.0096,278663.5975,399683.985,639108.8083,544369.9858,462537.9404,417799.7157,691362.775,1658.920128
Tetradecanoylcarnitine,0.755727108,10.44765542,5.1565439,0.023158938,0.309544017,11,11,WT,5xFAD,CAR,1341675.425,1340667.867,1347077.355,1783439.734,1544466.476,1296630.505,1143660.36,1124839.007,1346473.066,1479419.567,1352170.786,1449068.98,1780016.595,2170607.973,2401903.228,1675934.751,2312095.682,3100785.279,2227652.905,2542142.733,2762020.337,2787082.217,143135.4498
15:1 Campesteryl ester_simulated | CE(16:1)_2,0.751283354,9.998066539,5.097184611,0.02396471,0.317479391,11,11,WT,5xFAD,CE,1713514.06,1374413.716,1545144.732,513145.1175,611063.2646,997033.8459,903807.3818,761787.6748,1060419.773,963493.0701,1049468.746,31737839.2,46260402.57,40164915.88,40988279.84,26152564.2,41977756.17,22763616.11,9078899.434,8510687.674,10621430.59,13838670.15,90937.70619
"(5Z,8Z)-3-hydroxytetradecadienoylcarnitine",0.74914266,11.04034588,5.068725545,0.024361288,0.319902177,11,11,WT,5xFAD,CAR,1803508.311,2139352.323,2044519.149,2786300.264,2522326.711,1975725.436,1865403.395,1796025.665,1691230.36,2450736.818,2114082.271,1059083.739,1868383.981,2200475.614,2156903.385,1505188.054,2064963.711,2968948.176,2039976.292,2271629.693,2358313.44,2811170.027,114023.5872
15:1 Campesteryl ester_simulated | CE(16:1),0.74352596,9.987430765,4.994358955,0.025430072,0.331033194,11,11,WT,5xFAD,CE,1712369.358,1362550.851,1545880.465,496332.3787,585429.0846,970073.2102,886919.1489,747123.0681,1048058.676,961839.7341,1025624.232,1578220.144,1825510.538,2280124.731,2436536,1684037.282,2387233.801,3172888.056,2257026.984,2623658.858,2856862.575,2855125.764,105928.0675
"Docosa-4,7,10,13,16-pentaenoyl carnitine | Clupanodonyl carnitine",0.740395392,9.857150985,4.953140969,0.026043312,0.336093427,11,11,WT,5xFAD,CAR,939753.4852,929313.5658,1013811.194,1136196.542,862845.2859,767466.9733,824126.3934,706021.9698,935481.1636,801889.3362,995985.051,32168178.13,46075979.27,40107920.46,40840682.52,25848342.66,42232348.14,22901621,9127873.376,8582810.704,10757137.82,13722288.09,137809.77
[TG(58:3)]_FA20:4,-0.719258637,10.67982983,4.820648989,0.028120755,0.359801461,11,11,WT,5xFAD,TAG,4897028.176,1887157.702,4788167.374,3783947.426,1584483.296,1021984.655,888607.1272,375445.959,1823574.26,930824.6861,1183500.634,664300.2661,1808768.954,2106112.221,2048788.876,1386824.615,1989416.78,2768178.479,1895903.572,2044068.012,2205884.287,2493835.285,22625.68164
O-behenoylcarnitine,0.723130055,9.80506375,4.728772792,0.029662042,0.376305739,11,11,WT,5xFAD,CAR,929776.3437,953468.6462,928811.4005,1009516.472,871212.1209,820017.3694,776872.7152,683447.0913,847794.2353,770251.5735,883825.8044,1051309.284,1867414.866,2184648.957,2194880.956,1478962.328,2059221.198,2911567.019,2039439.889,2244030.588,2332759.848,2819421.426,145849.7101
LPS(14:1) | PS(14:1),0.717678969,1.614510695,4.646203096,0.031122314,0.391513484,11,11,WT,5xFAD,PS,3031.820213,2439.640182,2365.940159,2776.600185,2422.38018,2087.160141,1770.720116,1984.780136,2393.300167,2312.420151,2654.720146,1531410.596,2168415.958,2598429.406,2568155.622,1771991.74,2427108.528,3498858.352,2426387.326,2716669.84,2890806.127,3299587.333,1661.800129
"(13Z,16Z)-docosadienoylcarnitine",0.696379586,10.08031038,4.390976135,0.036129622,0.398211027,11,11,WT,5xFAD,CAR,1214428.312,1079653.048,1238666.046,1221247.557,1017794.962,901172.6478,994215.9099,775983.2182,1021483.655,944415.6671,1117817.336,1573225.629,1869091.848,2268323.755,2516999.782,1721037.161,2441254.792,3163188.484,2278629.191,2693550.896,2858379.853,2931981.478,181664.5736
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",0.701938481,10.0109776,4.460186486,0.03469371,0.398211027,11,11,WT,5xFAD,CAR,1154406.7,1076848.044,1079055.927,1177549.127,1027356.721,926965.0672,852648.1027,749638.4543,1025579.054,932723.5685,1071678.899,2936006.213,3467404.009,4430444.027,4571451.866,3182644.33,4475212.825,5947126.057,4270908.216,4941764.502,5358140.328,5443079.941,153256.1509
