Sample,WT_injured_1,WT_injured_2,WT_injured_3,WT_injured_4,WT_injured_5,WT_injured_6,WT_healthy_1,WT_healthy_2,WT_healthy_3,WT_healthy_4,WT_healthy_5
[TG(60:12)]_FA20:4,0.00020114812997672123,0.00016763439463696926,0.00022127592520792793,0.0002549913054908822,0.00020219960348444603,0.000255412139098629,0.0004185604139384357,0.00024063096625637407,0.000326602864345934,0.00030134806223164323,0.0003041278108012112
PS(O-20:0),5.402694845271932e-05,1.390015744228557e-05,0.0,5.892379170140298e-05,2.110280558606006e-05,7.146889261455375e-05,0.00012613646038960906,5.2091546039820123e-05,9.590505182092144e-05,8.903931993855148e-05,5.8711880111325196e-05
[TG(52:6)]_FA18:2,8.326782761161328e-05,6.302756416454511e-05,0.00012151886503751021,0.00010383731413114133,9.201187937502134e-05,0.00012225676921864004,0.0002126490822450878,0.0001759103886627469,0.0001680652877485885,0.0002093591532808024,0.00014460259003914964
[TG(52:5)]_FA20:4,0.0002534175091936188,0.00018094742220184444,0.00029482244802915124,0.00027653615339031247,0.00025656391915483885,0.0002843903505857956,0.00037733365320777594,0.000355957859576026,0.0003026288869939314,0.0005141220565385446,0.0003326113137974774
[TG(60:6)]_FA20:0,0.00021276229208954,0.00016230102555447784,0.00022296461110905588,0.00027459938154079493,0.00022173807985318705,0.00029206556554414785,0.0004287343245903707,0.00027315193283899405,0.00035635648240015243,0.0003296221115863704,0.00036171161701756136
[TG(60:6)]_FA20:4,0.0002488535282012163,0.0001768456245504729,0.0002034217594832699,0.00022651903239430632,0.0001652075750099959,0.00021184476325025487,0.0004095613057045523,0.00023979747798476167,0.0002854930769018774,0.00030236580898367255,0.00023772005167206064
[TG(58:9)]_FA18:1,0.00011445518066750461,9.245329032088175e-05,0.00013128468312101604,0.00012741196395989988,0.00013953869833107835,0.00014649767542217966,0.0002826770939816283,0.00013886175183852145,0.00021128053586846586,0.0001755902065860658,0.0001706064043314736
[TG(60:10)]_FA20:4,0.00022218170746010336,0.00017627205650943482,0.00023248330189702034,0.00028516426331473516,0.0002390928220690088,0.00032611684118280537,0.00045279384228562027,0.0002875793012861865,0.0003765433243468801,0.0003505804272515997,0.0003713125744583412
[TG(60:7)]_FA18:2,6.104529178483185e-05,5.0459903503497034e-05,6.905127058251554e-05,7.442130501174377e-05,7.172323630083216e-05,8.51827303818161e-05,0.00014632956451463025,9.099577475487066e-05,0.00011453003601280728,0.00010793207928443664,0.00010523667217511424
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",4.154065860671554e-05,1.882827859774296e-05,6.746442413859302e-05,2.8428723063556135e-05,4.155977955060927e-05,5.790397295614655e-05,4.7311845451737145e-05,7.374836536992203e-05,5.222993587010814e-05,6.876879451781881e-05,0.00011702488133635886
LPE(20:4),0.0,6.821148320126032e-05,0.0001201424793332614,8.901473914796554e-05,0.0,0.0,0.0001057904744688203,8.536704498569143e-05,3.733009233993895e-06,8.326645691086189e-05,7.133001292769233e-05
PG(O-42:6),0.00016224881346958727,0.00018145874448777225,0.00017174803209515466,0.0003085801781562261,0.00020160665308384786,0.00025217322167787025,0.0005095887023606005,0.0002493427417336372,0.0004150929389010583,0.00037341189995175817,0.00026103692988480536
PS(O-38:4),0.00015655182751964715,0.0001612512032277171,0.000500988602795044,0.00019124788560844023,0.00023211315651817366,0.0002214472182515364,0.00025558956458489736,0.00021455286931138897,0.0002091135367942626,0.00016040776577036625,0.00021862870056500792
[TG(48:3)]_FA18:2,0.0002915775326144088,0.00018172579075198574,0.00036006468288213013,0.0003294583204933893,0.0002989888153467894,0.00030472016749823465,0.00037450928292711964,0.00040797166260127824,0.0003414454740523867,0.0006034623489353502,0.0003681117061913851
LPC(10:0),3.247232491360332e-05,2.080442546542077e-05,0.0,3.433037700325711e-05,2.175213854772235e-05,3.2792975602125806e-05,3.881886857389549e-05,3.361511650095858e-05,2.826801401910943e-05,3.475271847302948e-05,3.1786991402249734e-05
[TG(58:7)]_FA18:1,0.0002029240297255064,0.000148014575812833,0.00019754581028003646,0.00018537196186980428,0.00023792982781543507,0.00027339597655243213,0.0003840830689300222,0.00024041997131671309,0.00032186228105222047,0.00025421972824837157,0.0003583916726836407
16:0 Campesteryl ester | CE(17:0)_2,0.0022070526399275373,0.001831835659120339,0.002434645991192482,0.002334374560276887,0.001986158451491118,0.00226988538448276,0.002487193967713518,0.002363891138161024,0.002085873037848298,0.0009283554780236195,0.0011512668727383503
[TG(52:4)]_FA18:2,0.0003565965821815038,0.00025629997777427537,0.00035231824304101034,0.0002962073040630407,0.0003466137301394032,0.0003991194413909577,0.00046809508587183343,0.0006413294741927045,0.00036185404791762966,0.0006768679458569789,0.0004672665820635134
[TG(54:6)]_FA18:1,0.00010356076404230023,7.73744814206529e-05,0.00017770725243027087,9.897225702163439e-05,0.00011249278914757456,0.00013030667815699495,0.00020637163145617203,0.0001892354968634266,0.00016083491713069048,0.00015965092512236953,0.00013606945713480579
[TG(58:8)]_FA18:2,0.0002045475318479883,0.00014285928025397778,0.0002064875348995667,0.0001805226799676254,0.00024692511354960597,0.00026087324540824457,0.00036877180310272836,0.00024054185674294984,0.00032241151223036716,0.0002523527617028506,0.00035941638996712336
[TG(60:6)]_FA18:2,5.3521016355197366e-05,4.836677552425195e-05,6.889415945100678e-05,6.421031013123989e-05,5.807087580246028e-05,7.487228881802147e-05,0.00013140945375474512,8.097668672999831e-05,9.523753327034411e-05,9.85483841682482e-05,9.229416247613179e-05
1-O-carboceroyl-Cer(d18:1/18:0),1.708941383162295e-07,0.0,0.0,9.455599881984959e-07,0.0,0.0,1.815304442491436e-06,4.023745020055219e-06,6.666444465088149e-07,7.962958580511667e-07,1.6758296076232126e-06
Cer(d18:1/24:0),3.976680860301332e-06,1.424870052085561e-06,3.60425460148085e-06,3.6087561711538436e-06,2.8685091136114846e-06,4.210045371159883e-06,4.1915008159381895e-06,7.167982923813218e-06,2.600987332592734e-06,2.922342229855627e-06,4.3542335303962175e-06
LPS(12:0) | PS(12:0),5.391162377250787e-05,3.074904595222182e-05,9.214857497817431e-05,5.542449688061858e-05,2.1766615622017696e-05,4.073213420163946e-05,5.5526214271295155e-05,7.866227395737e-05,3.752264117166954e-05,4.680455270713086e-05,2.022480686849368e-05
PC(O-32:1),0.0017563384675685152,0.0014239913795226408,0.0006999160780458704,0.0009978362381691044,0.0018843096143668072,0.0014322121121726952,0.0013077111068886752,0.0011927594444069724,0.0013600435104790538,0.0010529203429994701,0.000999399364570146
PS(22:7),9.163849050169611e-05,8.888409412395448e-05,0.00012097196137812016,0.0001035868920277897,8.449270468710135e-05,0.00011661518987338429,0.00011964030535035718,9.503065316104705e-05,0.00010275385228831209,0.00011952227878345026,0.00010550385009862192
PS(34:4),0.00020782011493361438,0.00014340708317518163,0.0006279064397907236,0.00024046660850236368,0.00019312429351753022,0.0002485742894683606,0.0002415686471348051,0.00018590168357198564,0.00020315955313853214,0.0003784573178623116,0.0002089317886650547
PS(O-38:5),0.00014612030305655667,0.00014171032877449325,0.00031906249346819464,0.0001645668650393524,0.00018963503808530445,0.00019804286386349538,0.00020772148399011224,0.00015305491224532227,0.00017826693077678288,0.00014294485299601377,0.00018642949857348702
[TG(56:4)]_FA20:0,0.00012104708367496844,9.956831499716861e-05,0.00013497814384722326,0.00015035040424860223,0.00012989061540532175,0.0001504520390636157,0.0002455060138769112,0.00015453001602747698,0.0001971016378665404,0.00020356119753592598,0.00018657876657879514
PC(O-32:2),0.0017570498300844407,0.0014297649111865596,0.000734271741072803,0.0010113952488154969,0.0018715599466582434,0.0014060059476015039,0.001308068774329969,0.0012018499605366923,0.001347873909359385,0.0010764930570182757,0.0010038586729222603
[TG(52:4)]_FA20:0,7.826788067355347e-05,6.726470485227852e-05,0.0001167406257841013,9.017736685164654e-05,8.263892697619539e-05,0.00011386999313933568,0.00014601923698326073,0.00013765821289516949,0.00011294583570966335,0.00015567408225769603,0.000129827893069389
[TG(58:2)]_FA20:4,0.00023345468573808154,0.00019607717690685967,0.00024732321881749253,0.0003037817263374572,0.00024636004628985275,0.0003154599757161826,0.0004578960557712077,0.0002907319318370596,0.00038590068676055457,0.00035857324569456517,0.00035076139477151154
PG(32:4),5.604993935505396e-05,4.7994332849563634e-05,0.0003028162725654611,7.330340676972641e-05,6.746188048150691e-05,9.054471683713478e-05,0.00010512605923765892,0.00013227523004807456,7.785311347041743e-05,7.989796517803286e-05,7.303445668031514e-05
SM(d18:0/12:0),0.0003348795901674881,0.00026729024625883163,4.133968969824166e-05,0.0003523737003321345,0.0003130925065749514,0.00038382445895426034,0.00034377438337987275,0.0005079129554833079,0.0003777173107024287,0.00047829889588237257,0.0004049039478381908
PI(20:1),6.768927031752326e-05,0.0002729416594439167,0.0005400549205135426,0.00032621634161099323,6.106982962926876e-05,4.474869034034672e-05,7.745331244076748e-05,0.00029521985619583417,0.00022931915456558024,0.00031005679295863773,4.8641534205682644e-05
PI(P-42:2),2.9972036559507758e-05,6.542480963798982e-05,0.000112687804314112,8.038428535697093e-05,1.7142141976288547e-05,2.1810753809088117e-05,3.915111734233684e-05,0.0001115828428198288,9.486860219771877e-05,0.00011745333953306231,4.1403266759394166e-05
PG(42:1),9.776734168664305e-05,9.523657422682576e-05,0.0002566854091229818,0.00011347953760561918,0.00018233970737915715,0.00013826634042298674,0.00018421799855337863,0.00010327137677603291,0.00014499575025527607,0.00012142210668720926,0.0001928174495551594
[TG(56:6)]_FA16:0,0.0003247355060969258,0.00018813890498136737,0.00022802425626223196,0.00018374459757896833,0.0003640673876907051,0.0003803964472396164,0.00048606904903188993,0.00031021217867683464,0.00046795066394845564,0.0002921779134121821,0.0005321348015854986
[TG(60:5)]_FA18:1,5.958994878620452e-05,4.719703042893846e-05,7.49931926773849e-05,6.643329770267086e-05,6.271904909064395e-05,7.953623513409521e-05,0.0001354314330609456,8.345776707851065e-05,9.809544353199197e-05,0.00010182570710872323,9.401441659581694e-05
[TG(50:0)]_FA16:1,0.00013240344463120475,0.0001059832683590761,0.00017692300476662698,0.00012509134853343765,0.00013518903570963801,0.00014396050703489183,0.00022202086755363241,0.00021775161183937148,0.0001970107252536941,0.0002499871324663857,0.00017024369133802008
[TG(54:5)]_FA18:2,0.00018740691648945406,0.00013658492800572403,0.0002025413589903406,0.0001946056143088874,0.00019791943371225056,0.00022576562189707616,0.0003699556629654895,0.00027763647773064226,0.00030248837124148065,0.0003027080383532629,0.0002752214448688178
[TG(58:10)]_FA18:2,0.00012028500287847546,8.65659348528767e-05,0.0001341198088764198,0.0001302475279488263,0.00013375289067112236,0.00014572547370257465,0.00028313587135402475,0.00012844166900138437,0.000208098580118772,0.00016895625499025604,0.00017164904435322878
[TG(60:9)]_FA18:2,8.252209620574008e-05,7.651436693631862e-05,8.684630878562562e-05,9.14251121673277e-05,8.849750927749842e-05,0.0001035935483143773,0.0001719280507309793,0.00011147838863676224,0.00012515894623859634,0.00015308703886846568,0.000133523998723478
16:0 Campesteryl ester | CE(17:0),0.00217653709560281,0.0018360289024007045,0.002407871564875289,0.002305486155727255,0.0020209734003136274,0.0022553295413471905,0.002488274657460779,0.00235723556347068,0.0021056000022553452,0.000991642600477359,0.0011517173377287612
LPG(14:1) | PG(14:1)_2,8.952846859034328e-08,5.936040375706117e-07,7.136494998810548e-07,5.056504973309822e-07,5.9061095869415365e-08,4.450705110463015e-07,7.46166056379468e-07,7.73400967017413e-07,5.80980636045232e-07,6.074615336498773e-06,4.0166094250329415e-06
LPI(20:5) | PI(20:5),2.3399452185209602e-05,8.108778385708097e-05,0.00034958698573972757,0.0001005625805344846,2.0804876939054104e-05,3.857504662868633e-05,3.526339889235258e-05,0.0001601004298157515,9.569790894858086e-05,0.00012314579194276675,3.0225681182242197e-05
LPI(20:5) | PI(20:5)_2,3.779232584084468e-05,8.60347770021804e-05,0.0003755107385989585,0.00010876664661980812,1.282779158236678e-05,2.792684851112545e-05,3.467417456913307e-05,0.00016797513249430955,9.879776840475712e-05,0.00013045239727769778,3.031473142106565e-05
PE(O-38:5),3.312550692146731e-05,0.00017045923871936294,0.0004108656541942017,0.0001270511501428285,4.712794417053595e-05,7.55384511103237e-05,0.00014924815241847917,0.0001514092640297393,3.255466070519049e-05,0.0001098738621348449,0.00017112384268321864
PG(32:5),5.446866290779907e-05,6.368999856197353e-05,0.000142574614224321,8.085684730224916e-05,6.753541782013982e-05,0.0001611621310267947,0.00012208317554758587,9.070908498914669e-05,9.161659013245091e-05,8.839774271066134e-05,7.985986928310402e-05
PI(32:3),1.5980136147516464e-05,0.00010116433432426393,0.0002042958137347375,0.00011645582000352607,1.1083045547024572e-05,1.5028883995812793e-05,3.8192842830601124e-05,0.0001895323506974441,0.00011415148212545121,0.00020697120644518424,2.5856918714095577e-05
PS(32:0),0.00013790121393932348,0.00018369605788008835,0.0004085148991724413,0.00016758626868129233,0.0001564181627512421,0.0002122728125103127,0.00023364485571158511,0.00022373923095302773,0.00018269716732099593,0.00022019337734620353,0.00016641340130662944
PS(O-36:5),0.00012028381871955054,0.0001306900869196586,0.00022120087207521232,0.00014799939619498508,0.00013991014149885328,0.0001631215663414246,0.00017340029175307587,0.00013793350032956618,0.00014554897603197964,0.00015550275805927365,0.00015460125093805127
LPI(21:0),2.9213971249708704e-05,0.00023010313510017714,0.00026110656302420315,0.00019563291699061346,3.756842100071701e-06,5.825301673108042e-05,4.242345259549685e-05,0.00017333282971734436,0.0001585781966540411,0.00020437849369523382,2.6088261946428468e-05
LPS(22:0 | PS(22:0),9.644402389099735e-05,8.060404262526156e-05,0.00015610910515559783,0.00011388698200694577,8.94236254126199e-05,0.00011710986768124237,0.00017318956393173738,0.00010102654243132579,0.00010919599109510011,0.00015727087227990812,0.00010383441976556704
PI(34:2),5.648928675213912e-05,0.00024337428513030368,0.0005109388150288957,0.0002884618966608745,2.472723659325542e-05,2.4397437432157425e-05,4.858646972696924e-05,0.00026897674787930745,0.0002136773312344565,0.0002706458180454664,7.569574279116092e-05
PS(34:1),0.0002833247974229172,0.0002382977111289462,0.0003196643150200046,0.0002593183364304121,0.00038341471167941944,0.0003600834437701356,0.00034443827188494064,0.00020705105810137962,0.00028157368738053793,0.00024697659333759015,0.00032663327656417337
SM(d18:1/12:0),0.00029450060065255775,0.00026292391868953306,3.200970711017795e-05,0.0003072150381457489,0.00028746238260293,0.000340437919088219,0.0003202401743467207,0.0004590904728347944,0.0003432422832239662,0.00043430833825596816,0.00036448102392799755
[TG(60:11)]_FA18:1,6.505816790127037e-05,6.284692100363272e-05,7.239049398691081e-05,7.192807680648223e-05,7.421150238305323e-05,8.804837023626201e-05,0.00012903488978827874,0.00010447851712457595,0.00010255799662797869,0.00011647028122992245,0.00011074615873648908
[TG(56:0)]_FA18:2,0.0007092348169592689,0.00056891322783811,0.000730039035283984,0.0007571951950798652,0.0006023080428145052,0.0009081589331639511,0.0008767175563303616,0.0011852294044507614,0.0007263515564340256,0.001182160121479908,0.000827286986076381
[TG(58:5)]_FA18:0,0.0002782068671951543,0.00016882835585314528,0.00022814409467704138,0.00020394418190344734,0.0002810555985435739,0.00028701373471851896,0.000411560205663074,0.0003035679328519498,0.00035768116348844115,0.00030594231055786276,0.0003434069846906832
[TG(60:7)]_FA20:4,0.00010551120095827076,9.91493616504299e-05,0.00017500712626116244,0.00012927339938061718,0.0001170954543012,0.00014838868145004253,0.00020156861067384385,0.00018620177005302163,0.0001644538388272571,0.00019299649483097095,0.00017516175538569162
LPE(15:0),8.621523115767449e-05,0.00017481494547351258,0.00020638630406282903,0.00022035350638112603,7.763925137608104e-05,0.0001144531663960762,0.0002511056444377286,0.00021285533915320045,0.00015504043012447126,0.00025251123572708615,0.00023048707282204053
LPS(15:0) | PS(O-16:0),0.0002220113044028556,0.0001947164733827372,0.0002568974399472626,0.00028628660183406047,0.0002587058533585367,0.00035007655374220655,0.0003565914056618252,0.000299026371689723,0.0003030800417284234,0.00038573771572816113,0.00032398770991987324
PI(40:2),0.0001055885797439534,0.00014177076783507142,0.00021476154238936687,0.00017090894645775562,4.4403961342655405e-05,6.958034372442226e-05,0.0001710805141480833,0.00019101869745131387,0.0001795536918233367,0.00023739631242970276,7.344474191492225e-05
LPC(17:1),0.00044287895401635117,0.00034190520747198364,2.2862444091354726e-05,0.000436433736581178,0.00040433049916188793,0.0004474526622160512,0.00054355885580593,0.0005135406190597325,0.0005392135721889722,0.0005187347714814757,0.0004357378245785308
[TG(54:3)]_FA20:4,0.00020017092704990196,0.00015700557902977293,0.00027268557396508276,0.00023815408468276714,0.0002007542403441349,0.00025296822273022837,0.0003106513511734674,0.00033027909409479446,0.00028648857729342015,0.0003945105906411899,0.00028035836434015074
[TG(56:6)]_FA20:4,0.00039119156086614675,0.00023694043318977143,0.00026811906606892186,0.0003418210301452807,0.000358445916034631,0.00039989039248045457,0.0006058970882716155,0.0005172717255612814,0.0005132383981294093,0.0005904272083076098,0.0005496965579385384
17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester,0.0023997217163934017,0.0019565603478247247,0.002649790188144376,0.0023865620537209756,0.002206918014398234,0.002332891426788223,0.002819434752101767,0.002468041348400668,0.0023846587173489545,0.0009523765631368386,0.0011602215386895347
[TG(52:1)]_FA20:4,0.00011378955315353932,9.536058675390018e-05,0.00018669901593707818,0.0001291663952416227,0.00012133432023209162,0.000166377663121398,0.0002057826720320984,0.00018699129162974695,0.0001613012087346374,0.00021053783527209482,0.00020002318611053572
"Cer(d14:2(4E,6E)/18:1(9Z))",4.3702070839534565e-05,1.7953074427749614e-05,5.779942407867537e-05,3.001435866609945e-05,4.49996422153007e-05,4.8595425359960075e-05,4.5088395526134535e-05,5.863914703938202e-05,5.13247472492285e-05,7.008043862981009e-05,0.00011642209809623405
PS(36:1),0.0013307107596459294,0.0011602151754761462,0.001268059486952389,0.0007824574784051882,0.0024222137829616784,0.0021033530121820293,0.0013394994481123958,0.0004398345067516575,0.001431170992843291,0.0004612472990109418,0.0030180382580711363
[TG(58:9)]_FA20:0,0.00020827143166401925,0.000169939073745909,0.00021127230945677407,0.00026983917478598827,0.00022229096296468454,0.00026299605660274353,0.0003874429291979964,0.0002305185244344506,0.0003339469034947826,0.0002951507463685625,0.0003343089401220818
LPS(21:0),9.22117505617445e-05,8.535660281705279e-05,0.0001127280713968556,0.00010572039669074786,8.394024197865655e-05,0.00010923699726745031,0.00012096756238261927,9.465479447367128e-05,9.777790653788425e-05,0.0001216095546467949,0.00010522174585405624
PI(38:0) | PI(P-40:6)_2,0.0002069247738166956,0.0003780754060613799,0.0005380838758699128,0.0005114414458285354,8.331831490060367e-05,0.00020092295726785103,0.00020215437344562158,0.0006166619450901493,0.00045362290581131,0.0006259620877357297,0.00023790794278535536
CE(20:5),0.001953478983555362,0.001672737296129243,0.0021723683898484916,0.0019959481327361155,0.0018285089391410767,0.0021743143087943465,0.002353994247942541,0.0019369782022923398,0.0020075074684021118,0.0007984168800104247,0.001237245355846308
[TG(58:3)]_FA20:0,0.0001087657227068767,8.856979991560616e-05,0.00013835950923634467,0.00012736445562834442,0.00010996398533679014,0.0001386431642287944,0.00020935258059491858,0.00014709655136001395,0.00016257967392164984,0.00016996819494577756,0.00015692670383320162
22:0 Sitosteryl ester,0.0016824202352400662,0.001512003754950337,0.001825194355770768,0.0018859522297772554,0.0019584896352305443,0.002087636029316169,0.0018034604701110703,0.0016585188671404986,0.0015620623525404212,0.0014580131184944978,0.0014412056263866202
PE(18:3),4.381905532651287e-05,9.797744058171604e-05,0.00013287411611317667,0.00013919575711612272,3.660461240776315e-05,5.740658781626962e-05,0.00017163106468896393,0.00013513399983671766,7.362902303633769e-05,0.00017166471143176056,0.00013959122240796452
[TG(52:0)]_FA20:0,0.00016987566413325853,0.0001649582859613972,0.0002304093907079406,0.00020069484875298943,0.00018465672461678606,0.00023822272645388786,0.00031168819503597995,0.00027229893517484905,0.00026535824484549185,0.0003505645454140906,0.0002588207316483399
17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester_2,0.0023922048780597744,0.0019446482461616106,0.002636985822106063,0.0023969550747594496,0.002172643434776824,0.00233841415332261,0.0028159049334654045,0.002495571748364679,0.002375434818592894,0.0009219278086435135,0.0011776744190234642
[TG(56:8)]_FA20:0,0.00021499577918315577,0.00017175938803933168,0.00024362889224866841,0.0002442405055739119,0.00021661343192837015,0.00028602449692963504,0.00035711486122427637,0.00028971832296927183,0.0002971696470649701,0.0003484225260453259,0.00031032129958872537
PE(O-32:5),1.532144197119651e-05,0.0001433788270123916,0.00021143429163130475,0.00016058669329112912,9.865252767686855e-06,2.6647821169238172e-05,0.0001971967869245832,0.00015287605226003322,3.884495724110965e-05,0.00018844848465087157,0.00015204930027650664
[TG(56:0)]_FA18:1,0.01871030945553257,0.01530661601138605,0.018475296003271434,0.019593765024129118,0.015557034431186664,0.024246944985840294,0.021228988677405747,0.030725387106242837,0.017479370641322996,0.029995920094329817,0.021971292124609673
PG(34:6),7.405839116989612e-05,6.744221123376114e-05,0.0002392282285106945,9.22496845363644e-05,8.226514259310738e-05,0.0001300594191866706,0.00015141603710400596,0.0001819840625995853,0.00011286611697915744,0.00015791816355920308,0.00010262012341407398
[TG(60:2)]_FA18:1,5.459160458084511e-05,4.3178476468308444e-05,6.589822040606949e-05,6.128076945330479e-05,5.479908076226068e-05,7.138947990096516e-05,0.00011958752806065856,7.648004180453438e-05,9.289253983898065e-05,9.221412445582647e-05,8.779774787757056e-05
[TG(58:10)]_FA18:1,8.610533749024483e-05,6.0888971751573655e-05,0.00011010533904652054,8.277985786535337e-05,7.114912669069554e-05,0.00010391444393491894,0.00017260146520760164,0.00011329917066251411,0.00013142256765947977,0.0001362989924577486,0.00011833864053712173
[TG(60:9)]_FA20:0,0.00011577235561904208,9.926594651268891e-05,0.0001461856649955609,0.00014800986147269155,0.00012046351111824296,0.00015022212377975005,0.00023380766492831422,0.00016075446195096726,0.00018425809611086942,0.00018718581180182084,0.0001747627596320529
PE(42:5),1.4595739205650018e-05,8.13160956388281e-05,0.00017276038889454107,0.0001015173820769057,2.2791067292927364e-06,2.9631447950694094e-05,0.00015724895511013643,0.00010908512300296398,4.9967669267764104e-05,0.00010734588155760893,0.00010945937905047457
[TG(54:2)]_FA18:2,0.00024730705231492956,0.00023577673584475708,0.0003067659928610033,0.00026295762590841285,0.00027484848341852776,0.0005377624500532903,0.0005924589799366372,0.0004685166635338462,0.0004421559073602277,0.0008638362240726638,0.00048650305646001445
[TG(56:1)]_FA18:2,0.018766225085396514,0.01513726885938345,0.018669944559594562,0.01976726432691121,0.015291984434900806,0.024516446683677418,0.021153893107291575,0.030727721307238946,0.017321187173168304,0.03010838692625234,0.021745642161633445
[TG(56:3)]_FA18:1,0.00010627966209470567,8.56600711416633e-05,0.00013133357353573979,0.00010881077130148031,0.00011442706382955173,0.00013930422953212492,0.00022590165960293052,0.0001414780353929607,0.00017732467164643503,0.00016752181921041395,0.00016812349196456178
[TG(58:10)]_FA18:0,0.00014638463284853993,9.636998147902491e-05,0.0001282496439511947,0.00011386798780230679,0.00013302796982383726,0.00015412417582335856,0.0002106226230279593,0.00017369655695888777,0.00016752363359341167,0.00018724705681320817,0.00017887902866849123
[TG(58:2)]_FA20:0,0.00015629735824706343,0.00012824737465310388,0.00019167265502054176,0.00019093343758506937,0.00015656941757712553,0.00019668098256137977,0.00029335709289920244,0.00019035640149992538,0.00023294485136054541,0.00022965571343835483,0.00023341857170894691
22:1 Campesteryl ester,0.0014518797618471417,0.0012923987700898974,0.0016286767316204792,0.0017010567957420186,0.0016961547005394596,0.001774931286287947,0.001524651651345735,0.0014086543826688485,0.0013184410511858358,0.0013137332141422307,0.0012842000061885563
22:2 Campesteryl ester,0.0012032949041509797,0.0010892732266343148,0.0013424420918335199,0.0013942214475592782,0.00134836050815859,0.0014697370308453272,0.0013157644570058907,0.0011306090326902239,0.001160470345770549,0.0010287809086951985,0.0010080228442941879
LPG(22:4) | PG(22:4)_2,6.492480702864933e-05,5.267842793669785e-05,8.779481431967962e-05,7.496914748407977e-05,5.478142622486504e-05,6.734136140587446e-05,0.00011282538378249861,6.827759831222483e-05,6.683973345205909e-05,8.519260198384067e-05,6.411296198755156e-05
LPI(18:0) | PI(18:0)_2,0.0001505453337892555,0.00035215419590085704,0.0004244666804877092,0.0006440997780523648,0.0001426121314263542,0.00020629329106474956,0.00033948484953972565,0.00041905784295078694,0.0007081297417334464,0.0006025892268151148,0.0002373920785329096
PE(O-34:3),7.134665962021735e-06,0.0001262703806395273,0.00020675890155375076,0.00012319420356481895,8.494052348883085e-06,2.5027485993795554e-05,0.0001401532769856691,0.0001688702999460857,1.5097871831355186e-05,0.00016831422266588782,0.00013306361341829237
PI(O-32:0),7.547139546066035e-05,0.00035731342429802624,0.0005326196856973161,0.00039386866101398787,2.13190588776109e-05,6.795329698197486e-05,5.6349536834788996e-05,0.0003136606818399266,0.00026063299129115724,0.0004082350353071503,7.152711679561843e-05
PS(34:6),9.60811853364375e-05,9.577499394971681e-05,0.00028569461608470465,0.00013550264449474573,0.00011220812256629748,0.0001505339840528654,0.0001807981606783411,0.00019633983790375844,0.00014463970749720284,0.00018686538101639292,0.00014508403280503028
PS(40:5),0.00025882858622316995,0.0002867551008184245,0.00038515423791483873,0.000276875794374746,0.000376197085691977,0.0004194682222111977,0.0003982834899494973,0.00020127672411716102,0.00033092005413564763,0.00021876130196787116,0.00036607296710168275
LPC(15:1),0.00040838004544764165,0.00032092365063993524,4.685546186279686e-05,0.00040032758763568167,0.0003603519545491208,0.0004731734285705926,0.00043638285815116875,0.0005498266265580814,0.000414194953191931,0.0005321167476269988,0.0004599846544313445
17:0 Campesteryl ester_simulated | CE(18:0) | 16:0 Sitosteryl ester_2,0.001862171033775912,0.0014767700864796048,0.0020373520628388605,0.001762756535426623,0.001708138957922039,0.0016534169041972067,0.0021650587872819632,0.0016884574384062273,0.0018753552374582933,0.0007985496573379074,0.0009573987782685974
[TG(56:6)]_FA20:0,0.00012702916583368857,0.00010209195193459798,0.00017322345687217355,0.00015052263262456186,0.00013771148024608538,0.0001791065116354327,0.00023336541624209748,0.00019889375979411308,0.00018223391786790946,0.00022052614551828004,0.00019490628940198334
PE(42:2),0.00019237593921797816,0.0007450235126111528,0.00094877780788282,0.0006092922874182463,0.00024189989943941448,0.00022512506459510431,0.0007875950369988745,0.0007493376703944948,0.00032190137661731934,0.000770758119290951,0.0006512155815354076
PG(24:0),8.88016359183877e-05,8.753008833914698e-05,0.00013433651021998877,0.00011307426838442678,8.604988677666068e-05,0.00012102329750064944,0.00013936265245348842,0.00011049731589074254,0.00011159859508501352,0.00012122300761079692,0.00011063894963287137
PI(32:1),8.857803773144428e-05,0.00030207191841197646,0.0006264390292687897,0.00045503383291403145,3.075667103409833e-05,4.2572171124842444e-05,7.759093029414858e-05,0.0003241816464409151,0.0002817159492791277,0.00039550443925599055,0.00011484716651851239
[TG(56:5)]_FA20:0,8.61196933436977e-05,6.97878350732074e-05,0.00016090631104323305,0.00010713352984616101,9.043953513665484e-05,0.00012002504598185384,0.00017976948488232513,0.00015427170748386277,0.0001438611208152226,0.00014162523766893836,0.0001337097661043822
[TG(54:0)]_FA18:2,9.525448569923014e-05,7.432497323434406e-05,0.00011674949941574968,8.350878935786873e-05,9.669964484943384e-05,0.0001126674925045711,0.00018224697490699297,0.0001355569637639024,0.00015057810799549653,0.00015226846556620898,0.00012773491106463178
LPC(17:0),0.0003004957074439551,0.0002472674103120085,1.7279020625140276e-05,0.00034151071936870984,0.00029689695157622856,0.00036356656953169026,0.0003837956068025817,0.0003852700131137702,0.0003659411208766602,0.0003986924094717172,0.0003420519877158841
