Sample,cKO_injured_1,cKO_injured_2,cKO_injured_3,cKO_injured_4,cKO_injured_5,cKO_healthy_1,cKO_healthy_2,cKO_healthy_3,cKO_healthy_4,cKO_healthy_5,cKO_healthy_6
[TG(52:1)]_FA16:1,0.0003571851865631001,0.00022626059133043535,0.00022360927393143677,0.0003533714667971584,0.000502170049755597,0.0004961358353166136,0.0004291406092501732,0.00035981673081149026,0.00042632091897780233,0.0005644829279664972,0.00033797730413786934
[TG(60:0)]_FA18:2,0.00010071018742290176,6.309904769304755e-05,6.412352941918415e-05,6.040243498598906e-05,0.00012461187063968394,0.00011519014351716259,0.00011184328316440923,8.980666211958583e-05,0.00011418150904689707,0.00010871354140910567,9.15177905721062e-05
LPC(10:0),3.8670201643496985e-05,2.7149429072809296e-05,2.828292894065937e-05,3.0430434467097564e-05,2.3541436316059732e-05,0.0,3.7314464925209296e-05,3.3932058319853246e-05,3.284533339576418e-05,3.884331822904259e-05,2.4606847187032137e-05
LPE(15:0),0.000240758068572329,0.00016275448542472264,0.00014309043121470407,0.00020663829600056204,0.00010119141363501117,0.00014335802604197262,0.0002759133682704078,0.0002541788142763935,0.0002794103499267047,0.00015326603345556717,0.00021315625993618322
LPG(20:1) | PG(20:1)_2,0.00012297807370130823,0.0001147372295328769,9.016541777612801e-05,9.983899439219494e-05,0.00012475967331139755,0.0001023463538948778,9.610793847755117e-05,7.571733565284422e-05,9.74480390307704e-05,0.00010994296886228257,8.259157622318924e-05
PE(P-42:4),0.00012885433647002867,0.00013917685645944996,0.00011634344522283205,0.00011213428488677164,8.148985956690277e-05,3.98894013341593e-05,0.0001097692936379111,9.821695201207698e-05,0.00011901765853473357,6.366197201852116e-05,9.731745719127062e-05
PI(26:1),9.774568521252875e-05,0.0005207443516947931,0.00039679893699427163,0.00010342852731643676,0.00014742955377098707,0.0005592647031389236,0.0004164776534285764,0.0003855685990116963,6.683044737388144e-05,0.00012266193439088054,0.0004385637752659927
PI(O-28:0),5.465873457879862e-05,0.00029267986668556886,0.00024167972521266595,6.128976789572295e-05,9.965600591153586e-05,0.0002962366878135591,0.000240782432364584,0.00021139617978982214,7.257586879457941e-05,7.935985793072784e-05,0.00022821846442270199
[TG(56:2)]_FA16:0,0.00017698661861901752,0.00013623100366135605,0.00014815162739138633,0.00013539392121371806,0.0003264370085635855,0.0002406930940146792,0.00021579716581268893,0.00018457177226673788,0.00023986592115718403,0.0002035016531435385,0.00026474572504112565
LPS(15:1),0.00048375679379617555,0.0002768090641130209,0.00020434500877910113,0.00029650557279531673,0.00034092384711099667,0.0004656326979922091,0.0007009203023407887,0.0005141644126005338,0.0006323843951512677,0.0005601167862627758,0.0004672520817483225
PG(36:4),0.00024386159064444568,0.00023283407131431043,0.0001937022315020119,0.00017404104092747454,0.00028034808052131486,0.00022213116848093144,0.00016188323616289494,0.00012456113618735266,0.0001792794901160938,0.00021284566376437547,0.00014251390104489908
[TG(52:4)]_FA16:0,0.0009169366679912455,0.0005718412772026517,0.0007031057562510182,0.0006520080727112969,0.001017624356167608,0.0008048881879775424,0.00042501392832320197,0.0004345602852374525,0.0005562145767331247,0.0006859630601749848,0.0005726877238313397
LPI(18:1) | PI(18:1)_2,0.0003307459247916071,0.000604853729069062,0.00030355290351258545,0.00014871142195843807,0.00013449282874627335,0.00041163731341536497,0.000536487282407949,0.000395949452957682,0.00026064416526376224,0.00028444646090306294,0.0003638781902813319
1-O-myristoyl-Cer(d18:1/16:0),2.412981302707984e-06,7.909934723475961e-07,7.083710138976146e-07,5.771929410890211e-07,1.8352055638254344e-06,1.1205812561701777e-06,1.10078936059511e-06,1.0311967058177266e-06,6.935178764402036e-07,4.114408151800809e-06,5.717435443764969e-07
LPI(18:1) | PI(18:1),0.00034706571852912555,0.0005956610832651055,0.00030679288453222374,0.00014518595630239146,0.0001333989396199573,0.0004202616713965176,0.0005294342904595397,0.0004010305492869368,0.00026065354986910485,0.00027473577466316713,0.00036883020513930024
[TG(60:7)]_FA18:1,0.00013625128876691673,8.990953642048802e-05,8.710642865883258e-05,8.926920983322529e-05,0.00017224757276242066,0.00015028036942336243,0.00015718509513625207,0.00012549272156534838,0.0001554125691121341,0.00014970839874262979,0.00013034273878559128
[TG(58:0)]_FA18:2,0.00013852453974480666,9.803415051188027e-05,9.86216852817124e-05,9.530735562156789e-05,0.00019372261219101925,0.00015501026596745143,0.00017166846232969925,0.00014161537941655256,0.00017344424619479025,0.00015546974430656998,0.00013951131523568235
LPG(22:0) | PG(22:0),0.00012062999382128182,0.0001053117844609348,9.887085734553721e-05,9.94816927854029e-05,0.00017903764291442542,0.00011351691953887437,9.022698556048086e-05,7.456101231657206e-05,0.00010618064792003889,9.66897985525516e-05,0.0001144281078038361
PG(42:1),0.00015869796665479342,0.00012511726235509322,0.00016493574648027815,0.00010356818114434155,0.00022610341796470697,0.00016838236970990417,0.00011336027083912622,8.738971977579013e-05,0.00012869356320720067,0.0001627854116630932,9.659694064412769e-05
PI(44:6),2.8733560656264186e-05,6.649406761486186e-05,6.082309381948868e-05,2.4382299578889732e-05,3.546773755041418e-05,8.474431956307385e-05,6.977216950949603e-05,5.448048342987455e-05,2.497098570640806e-05,3.645643887228743e-05,6.651510788606921e-05
[TG(60:1)]_FA16:1,0.00010372084718631827,6.221271222890538e-05,6.600195199806868e-05,5.276836943325688e-05,0.00013792166329055602,0.0001276684126084851,0.00010049190548100774,7.405197267788036e-05,0.00012019606413723956,0.00011164286865009037,0.00010059306193046751
PI(44:1),1.7705864551346255e-05,5.0731561091592634e-05,4.622881411043097e-05,1.944716445732517e-05,2.8053731286249926e-05,6.523578832343808e-05,5.530616224997412e-05,4.357712061933121e-05,1.7730702055861513e-05,2.6760161412734898e-05,5.4766755042630344e-05
Cer(d14:1(4E)/26:0(2OH)),0.0005785935800439249,0.00014501273590432836,0.00012149940587610926,0.00014455646993264431,0.00047108928981711025,0.00029507858628023936,0.0003453986149120045,0.0003566393682678026,0.0002765027925026694,0.0006395515764824123,0.00020653598083648884
PS(36:4),0.00026932792949023525,0.00025921694949233187,0.00019537842866492112,0.00020191468439924374,0.0003160805593644307,0.00023213022323988672,0.0001811270729626061,0.0001565837924340577,0.00021002792098312546,0.00021196777986173113,0.0001646737789339125
PI(O-42:2),2.3886706058568994e-05,7.587737854987118e-05,6.995086274330672e-05,2.3312710310507813e-05,3.4924406009539594e-05,8.567809244161567e-05,7.978860916814696e-05,6.208960533190821e-05,2.1132167962403907e-05,4.189867435095557e-05,7.091044830637787e-05
PI(P-38:6),0.00010565193547000251,0.0003513234284245233,0.0003155785565987881,0.00017113885091833077,0.00014619752159095989,0.00043753193006477786,0.0003680078272881207,0.0004077838784518834,7.144549543582846e-05,0.0001647682033222822,0.0003509322041452185
PI(O-36:3) | PI(P-36:2),9.130772051999391e-05,0.0002243468134645463,0.0001952837932005189,7.643851854861495e-05,9.146835340930399e-05,0.0002490075911268567,0.00021005637209153656,0.0001785975958375672,4.380598112624028e-05,9.867451714985886e-05,0.00020320510556169546
Cer(d18:0/20:0),3.507038075138079e-06,2.10043513733737e-07,7.147672452456668e-07,4.949605136469252e-07,2.2713785942142977e-06,1.3307877319411706e-06,1.6730050669224511e-06,1.157418648622973e-06,9.067454023250964e-07,3.6094350689388626e-06,8.43393925505925e-07
[TG(54:2)]_FA18:2,0.000423877962907151,0.00022249673664654222,0.0002293641505285781,0.0006638078307353353,0.000503430823202006,0.0006274252358621383,0.0006041331034100843,0.0004652654487399247,0.0005865120707372623,0.0007235936588283548,0.0004810049968485455
[TG(54:3)]_FA16:1,0.0002626277463781033,0.00019740125694077718,0.0002095223931574431,0.00018686033710614076,0.0004122154583596928,0.0002493772307184022,0.00018923103308894344,0.0001577185056676386,0.00019552421073990822,0.00020831251297509742,0.00015636921481686203
PE(18:4),0.0001469318883073188,9.987239416870634e-05,8.717386933803281e-05,9.846995900544477e-05,5.122197475953503e-05,8.343453916103094e-05,0.00016926277626308552,0.0001596175702734152,0.000165058392301155,7.44367375762279e-05,0.00013663384784236025
[TG(54:2)]_FA16:0,0.0002620833526944427,0.000208451913147549,0.00020970335117249798,0.00018470401749698606,0.00041088575832028227,0.00024006263190591364,0.00019809509740520358,0.00015782102768038174,0.00019761885357113236,0.00021260535243665014,0.00015804237698897473
PE(52:4),6.010791339455216e-05,5.7294393474914784e-05,4.582252370405034e-05,4.902333756073614e-05,3.600741076964348e-05,1.7701892013785945e-05,4.443202992800343e-05,4.283717555424754e-05,5.507830372645506e-05,2.3121679578646826e-05,4.941765833964394e-05
[TG(54:1)]_FA18:2,0.0001980291365942801,0.00012975215224703162,0.0001202729378229309,0.00015700602071892582,0.00022290859695632675,0.00022325056495059613,0.00022068953021899026,0.00018348599687750168,0.0002356712559247553,0.00022010813489364085,0.00018270117096090088
[TG(58:4)]_FA16:0,0.00010168549824655598,6.267297592215419e-05,6.534654007352271e-05,5.869564009025022e-05,0.0001590469313243478,0.00012974363178769408,0.00011868486154968353,8.746812519500279e-05,0.00011575979083400242,0.00012937968449904698,9.780389549817407e-05
PE(46:1),7.477196464163559e-05,7.553504722419961e-05,6.204104145588583e-05,6.268421086723539e-05,4.204515773141669e-05,2.5427971235265067e-05,5.903442753154591e-05,5.7347404129375857e-05,7.189635768258836e-05,2.9375903233595454e-05,5.841514136122224e-05
PG(38:9),0.0004075891987157066,0.00045219766430466504,0.0003721046778420709,0.00036598977392177453,0.0005036599043531408,0.0003765207970766319,0.00032389104048530617,0.00029675254608222545,0.00033117905065687406,0.00038837413748643834,0.00023386156742888866
PI(20:1),8.407003386515164e-05,0.00028197268186846904,0.0002490545682697581,9.947283662644549e-05,4.586515684158054e-05,0.0002883224685102466,0.00030324586758452235,0.00024613732873962987,7.461280336441248e-05,5.759323960495572e-05,0.00029065928812782067
PI(44:8),2.3153282325155072e-05,6.37418101102687e-05,6.038630624326023e-05,2.2772314602709347e-05,3.565053148720474e-05,7.530925533776129e-05,6.959273132305253e-05,5.352132059382273e-05,2.3261746519530772e-05,3.7384238736720287e-05,6.05923130875811e-05
PI(36:3),6.881887654864823e-05,0.0002225041204793697,0.00019256475246467696,7.009689975335895e-05,0.00011657919001680483,0.00041650407909917886,0.00017259355616440036,0.00014547506562852532,5.847829343824224e-05,6.971526367732628e-05,0.00015877424304074008
PI(42:0),3.3424029353277544e-05,8.124886322970624e-05,7.186029555504435e-05,3.2295216018055875e-05,4.445795952752337e-05,0.00010461904241446149,7.987552646998245e-05,6.580265863675755e-05,3.158112292130549e-05,4.1447010434577794e-05,8.425301823161218e-05
[TG(50:3)]_FA16:1,0.0003912565368200406,0.0002642271132164354,0.0002520662758959572,0.0002825522650267789,0.000442076518835901,0.0009589171960322336,0.0002746002701796365,0.0003213593614696118,0.0004788830628101671,0.00031146895318570844,0.00032959759745357283
[TG(60:12)]_FA16:0,0.00011407537207396056,7.570663704592999e-05,7.738148066880475e-05,6.200456354294713e-05,0.00016197208251288886,0.0001430001891015593,0.00012219314038189823,9.431887780633477e-05,0.000127433354348405,0.00013305545520996286,0.00010956856082128175
[TG(60:3)]_FA16:1,8.345878181921997e-05,5.4124911156984496e-05,5.9011652151563195e-05,5.035398480120209e-05,0.00012572726873124387,0.0001038830964555248,9.452609754137337e-05,7.53657555143877e-05,9.975368365465339e-05,0.00010230737818956396,7.758323289009853e-05
[TG(60:5)]_FA20:4,0.00036773303513096977,0.0003099798440078353,0.0002526339855749563,0.00024058407309645273,0.0004025842223746556,0.00039470306984873795,0.00038149238549317117,0.00038898455357866965,0.00038331816987113116,0.00039669331931797114,0.00029374119515165415
LPC(20:4),0.0002438483472550107,0.00017463019959910097,0.00016675054117956952,0.0001855405990442813,0.00016091549135030108,6.423026321208186e-05,0.000280547625388734,0.00022723115122853742,0.00028232756048051375,0.000259720955477519,0.0002724739625716071
PC(40:3),0.0011897024626930308,0.0009849237097526362,0.0010162281092746073,0.001090049249946628,0.0011137827179382846,0.000578870414627873,0.0008599512057360833,0.0011844425991899739,0.0009779642176775457,0.0008958603074789704,0.0008413172361804454
PE(P-42:0),0.0001154174554494633,0.00011685103944369105,9.699589006752522e-05,0.00011043799324210613,5.708360014851536e-05,4.172665069661357e-05,9.570829778364267e-05,9.113850747364002e-05,0.00010380347248426209,4.24889509474949e-05,9.348207701437659e-05
PI(40:3),4.799731303290769e-05,0.00011056427524708156,0.00010272530980226486,3.6469983862847854e-05,7.132585088992253e-05,0.00013483170402958436,0.00011222295900582463,9.460646762792875e-05,3.8631564208508205e-05,6.908911610350165e-05,0.00010943245396068245
[TG(60:6)]_FA16:0,0.00010197240120217968,6.82010844204307e-05,6.518469130351601e-05,5.3941194804656e-05,0.00014928023900601098,0.00012731767661508953,0.00010999566818719788,8.563441946234009e-05,0.00011606813121321687,0.00011731995567697338,9.99959116153409e-05
PG(34:5)_2,0.00026522928880665797,6.98088431411784e-05,4.928388914747165e-05,2.5426726618100236e-05,0.000106950200537675,0.00011147526041669737,0.00010832088511053614,8.53425639573285e-05,0.00010008206990482566,9.764915039439868e-05,8.040956441080817e-05
PI(36:8),4.34169546047521e-05,0.0001751849528878406,0.00015573790097714917,7.065098557178318e-05,7.980546991922795e-05,0.00024450414546771984,0.00017324932703686842,0.00015972385851658903,3.6129692491733e-05,8.284078159531798e-05,0.0001564532110040379
PI(44:2),2.1692958723781273e-05,4.878301059437941e-05,4.9437091188997604e-05,1.725531588566308e-05,2.576616573427844e-05,6.362282599018933e-05,5.88224287631731e-05,4.269107350710802e-05,1.5586451096928694e-05,2.7874775548446784e-05,4.938803394760656e-05
[TG(60:2)]_FA16:0,8.58911637276384e-05,5.07985915818813e-05,5.615721435138852e-05,5.179308013612719e-05,0.00011640254699382281,9.969227649634987e-05,9.121294787072847e-05,7.132333865878412e-05,9.74865784874949e-05,9.959911267472344e-05,8.193553625038917e-05
[TG(50:0)]_FA16:1,0.00019678655950276281,0.00014793647041470143,0.00012294285744463514,0.0001348530650055775,0.0002326994341846393,0.0002499950718820352,0.00020600266577273205,0.00018933884007117104,0.00022073976512029862,0.00021797057729040556,0.000181424923166903
[TG(52:5)]_FA20:0,0.00015081225994242921,0.00010294121227432787,8.918541306801186e-05,9.261239528834424e-05,0.00015534464691907804,0.0001534919540740537,0.00016956830893162837,0.00012405875679395668,0.00015546200480895953,0.0001504218950592761,0.00012015269652403802
[TG(52:2)]_FA18:2,0.00031358971243996566,0.00021182095249852435,0.00021892601976003528,0.0004182327966692598,0.00039272734576038993,0.0006566152822345657,0.0004027356059089616,0.0003683745611301704,0.0004776977773971899,0.0005681742094234974,0.0003792887249314074
[TG(54:5)]_FA20:0,0.00013864789224816924,8.872385226151388e-05,7.214474909554844e-05,7.185512580604762e-05,0.00014204794442378263,0.000150459880064294,0.00016330762604774743,0.0001192041134969933,0.00014697968818894186,0.0001251996871420174,0.00011142386506192817
LPG(17:1) | PG(P-18:0),0.0003024079961911537,0.00030065395326520935,0.00023257846266319865,0.0001907794187269277,0.0003395498858309658,0.0002409657695344115,0.0002253199145506915,0.00016757902530555835,0.00022122717136543945,0.0002552093262019304,0.0001690904454903319
PG(P-28:0),0.0007641788415491645,0.0007873056745582437,0.0005898454346872762,0.00048026688965102995,0.0009756430197211943,0.0006510970966763924,0.0004809623217006924,0.0003994153326777238,0.0005985372168267431,0.000649990405660938,0.0005086260804815252
PG(P-38:6),0.00048819876917151643,0.0004108187431742521,0.0003790858718736939,0.00034846065608546583,0.0006785848966282592,0.00046933179477944763,0.00032735555545009557,0.00026302996572150094,0.0003722631273674015,0.00046353039216557955,0.00028193096784687443
PI(40:5),4.8544922630701664e-05,0.00014811905249530164,0.00013869821053823952,4.090465067064506e-05,8.63839899113021e-05,0.0001884952003073414,0.0001661269184011441,0.00014807403347430817,5.207482713084172e-05,7.065520789670913e-05,0.0001475541715369971
PI(42:8),4.2197491015108173e-05,0.00010155022694740705,9.612423410991355e-05,3.9647163595523916e-05,5.325337700947986e-05,0.00012910959048073367,0.0001052688835701431,9.021466252136599e-05,3.255629121639108e-05,5.481819736580946e-05,8.767621288427937e-05
PI(44:0),2.260789985864789e-05,5.872174170558034e-05,4.924443704624247e-05,2.409831987024996e-05,4.053119688850911e-05,7.880156811131225e-05,5.671171462779103e-05,4.5882271441277054e-05,2.3928843260653e-05,2.9313143856886464e-05,6.482406373473341e-05
LPG(22:0) | PG(22:0)_2,0.0001229918245920275,9.680550889497627e-05,0.00011037741575786709,0.00010384398167816164,0.0001970903982479134,0.0001242236667443462,9.420004329094346e-05,7.302737751177509e-05,0.00011151821709084524,0.00010777847417682096,0.00012326149957538065
LPS(17:2),0.0005872441811852109,0.0005549755139289133,0.0004616530915508777,0.000386065672573046,0.0007227131109832823,0.0004429997304129214,0.000481831207099057,0.0003619482824865891,0.00043425665722589653,0.00047534517069441136,0.000336143157462186
[TG(60:1)]_FA16:0,8.297475798795408e-05,5.500706200955902e-05,5.277117149657423e-05,4.432374991445119e-05,0.00013167608195079663,0.00010878046942315149,9.473253619138833e-05,7.119463773130884e-05,9.867977008186969e-05,9.327730142003411e-05,7.941451186987511e-05
[TG(60:5)]_FA18:1,9.66615995145364e-05,6.371222749070108e-05,6.092290142938919e-05,6.467628064342133e-05,0.00012098692386364125,0.00010444345297043353,0.00011297965626589717,9.00795756030204e-05,0.00011657017645282409,9.936388776244012e-05,9.177222003628786e-05
PG(34:1),0.0003602521851067529,0.00029561443382334035,0.0003072007815567989,0.0002926477724069488,0.00038903760634122534,0.0003309003062247483,0.00023510490680248288,0.00018606958497478007,0.0002729224829169979,0.00031673828599008817,0.0002113052081997485
[TG(60:4)]_FA18:2,8.815821638032256e-05,6.229915626582124e-05,5.3610025518933365e-05,6.18541632627278e-05,0.00011480528300788915,0.00010735315695575961,0.00010474493351774985,8.04701610177291e-05,0.0001107034895253408,8.957097650684404e-05,9.158679480347613e-05
[TG(50:2)]_FA16:0,0.0004023969210133987,0.00026199099728732583,0.00024956028294009254,0.0002914292715018244,0.00044292748616826886,0.0009440777388265014,0.00028305576701759505,0.0003173728050523326,0.00046668729465260475,0.00031962170873222327,0.00033068169917286385
PG(32:3),0.00017053808019729515,0.00012917278941323147,0.0001162561764889546,0.00010237176056859033,0.0001613854478397533,0.0002527246205613321,0.0001474517051221835,9.475545071168054e-05,0.00020730976069107673,0.0001928719540140166,0.00020398366364461626
LPS(20:1) | PS(20:1),0.00017860820656248085,0.0001711979380549288,0.0001336267564658749,0.00014505162039756984,0.00018405670016320662,0.00015906054425440612,0.00015750077352265287,0.00011647471953726397,0.00014858856840165935,0.00015187677068507544,0.000123763756198595
PG(32:2),0.0004128548488496475,0.000360347860953348,0.0003467267466605019,0.00041961059521077406,0.0004699931130423733,0.000572547847927697,0.0006274310243892268,0.0004328427466878838,0.0004606772599860266,0.0006217629639076229,0.00030009054074442703
[TG(60:10)]_FA16:1,8.474006809174762e-05,5.3787268544633354e-05,5.7461637302434564e-05,4.998507278578305e-05,0.00012056797763894579,0.00010477596991404982,9.70960554830294e-05,7.146907846231759e-05,9.965136103102853e-05,0.00010026140986769085,8.084074798991777e-05
CerP(d18:1/16:0),1.1442502798982545e-05,2.7447080469966392e-06,2.5209892333639056e-06,1.324817108598896e-06,4.585146448843736e-06,4.008448112697256e-06,3.327077769036699e-06,3.0744607941586885e-06,2.1156162239356383e-06,1.0325027095802966e-05,1.667751303103126e-06
PI(36:5),2.5547405706694552e-05,0.00010756444649992377,9.492294498964771e-05,3.898144812392217e-05,4.8736946034362355e-05,0.00013017262937406397,0.00010587134246082068,8.93905014990158e-05,2.895111897720121e-05,4.094591499760504e-05,9.193266374006114e-05
[TG(58:0)]_FA16:1,0.00017002660077405205,0.00012878591268381665,0.00011802420042424752,0.00010896736583835397,0.00023374478694760894,0.0002069345288025535,0.000188534322071325,0.00016622585797092596,0.00018717689225186004,0.00020572142880861716,0.00015309002631007165
CerP(d18:1/24:1(15Z)),2.9985396166423245e-06,6.41756941553244e-07,1.1826139561525732e-06,5.948759161133728e-07,2.1941013250024296e-06,1.5153355129156483e-06,1.1386811963070818e-06,1.43322995116662e-06,1.4138115755694595e-06,4.035953713490317e-06,8.568937193014028e-07
PG(P-42:4),0.00022169190946099289,0.00020182278961858508,0.00018538558178451194,0.00015014770840744203,0.00030047695179873086,0.00019851202825199373,0.00016900076249403678,0.00012522253432947252,0.0001747103751276017,0.00019204694018068555,0.00013749544257696914
[TG(60:0)]_FA16:1,9.131912340770907e-05,6.527885566320885e-05,5.879881000819432e-05,5.769273325864365e-05,0.00012848936796040265,0.0001110374872867072,0.00010194185911143365,7.435142477820475e-05,0.00010701594584896563,0.00010617597438051011,8.791507865535171e-05
LPS(20:1) | PS(20:1)_2,0.0001752036873983937,0.00015355393919374866,0.0001252648718115277,0.00013264136963331706,0.00018201000713191382,0.00014695226868826784,0.00014554851542736952,0.00011267145048784603,0.00014595061732490465,0.0001374994934030778,0.00012562896586594156
PG(O-36:4),0.0002626191283241811,0.00026415266741460224,0.00018909724749922575,0.00017793234175025508,0.00028403536096881444,0.00023329215104162367,0.00017847662360646313,0.00013874200044914806,0.0001957084366552479,0.0002248904423630214,0.00014649042595631342
PE(30:2),0.00030197506453544655,0.00022872242213447573,0.00020243880582630533,0.00022463961976234022,4.764918466984047e-05,9.510887666653372e-05,0.0003259507479731997,0.00029717881618941867,0.00034916930134718964,5.5491202198138896e-05,0.0003206888266322939
PI(42:1),2.188624686836658e-05,7.382617668078978e-05,7.023721005359573e-05,2.5310532830702903e-05,4.7112898466471055e-05,9.627755526462174e-05,7.403318461558236e-05,6.249452267211253e-05,2.5399952342783998e-05,3.4551128142791505e-05,6.732112517357572e-05
PS(O-40:3),0.00019166678274870998,0.0001702286844562027,0.0001537804690927646,0.00016745378149496523,0.0002904911601471675,0.0001761663903974217,0.00015547186726332614,0.00012182740029354695,0.00016577959476122753,0.00016934964078816646,0.00014122441739826348
[TG(54:4)]_FA20:0,0.00026405238454790635,0.00016746805684126492,0.000146006248843262,0.00015129785567142686,0.00024395741891707951,0.00026099884547770805,0.0002488964655917839,0.0001962760137404919,0.0002465938601258408,0.0002539391992988406,0.0001875581642336837
[TG(60:6)]_FA18:1,0.00010834608687773403,7.446202886547371e-05,7.210890558112134e-05,6.914172475254591e-05,0.00014863060065143152,0.00013140740929755654,0.000131360051955086,0.00010130990985523308,0.0001300840749722321,0.0001106618289940536,0.00010496838208100612
[TG(60:7)]_FA16:1,0.0001102810429382642,6.731739669352008e-05,6.613025996458024e-05,5.606147497841766e-05,0.00015246763979586208,0.00012553576530832983,0.0001102938377405891,8.380620377710907e-05,0.000117446612526084,0.0001177138064462767,9.939337297956386e-05
[TG(60:8)]_FA18:1,0.00013411677173537213,8.897457619054638e-05,8.754674624915224e-05,9.723665971582066e-05,0.00016994155492616256,0.0001718549904329228,0.00014183828713064357,0.00012165918512722362,0.00016484083755032158,0.00013177965916054705,0.00013289124752879962
LPE(15:1),0.0004052206486620342,0.0002789725879251705,0.0002528648679057894,0.00031164945398351685,0.00017448799039866707,0.00022652881210953049,0.0004250439217529614,0.00040729419354263065,0.0004025381160756116,0.00025286284308022756,0.0003181429939677978
PE(34:4),0.00014232272111952085,0.00014697580077819962,0.00011945511608844412,0.00012869994156157894,3.0423706892604666e-05,3.579128344038498e-05,0.0001279840008734261,0.00011827989547220784,0.00012085873300357731,2.9162040070430135e-05,0.00010353082514181061
PI(36:2),9.586815493158058e-05,0.00031489466613740215,0.0002891223467554691,0.00012048263494162058,0.00018128444295968928,0.0005921976382540589,0.0002381630409359506,0.00021717250179669354,8.215803748962293e-05,0.00014379444023696004,0.0002304092993529836
PI(36:7),6.301158053543659e-05,0.000179703046900881,0.00015079808391035986,6.499138920384002e-05,8.328273878095631e-05,0.0002197143361383737,0.00018059489289365491,0.0001657135449957491,3.3989698907909184e-05,7.109249907322554e-05,0.00016853954514156377
Cer(d18:0/h24:0),6.932272554298147e-06,1.489187534638425e-06,3.3267365996837743e-06,1.1955561253961256e-06,3.704343352224661e-06,4.5190884884606625e-06,1.6098474818088155e-06,2.0496789793569733e-06,1.884297006403372e-06,5.695313603509939e-06,2.9266397582987698e-06
LPI(20:1),7.486259733493265e-05,0.00027723979893702193,0.0002359016647343239,9.688489037370642e-05,4.782834171857295e-05,0.0002785130580993872,0.0002860185864657182,0.00024245762217812368,7.779068332148979e-05,3.979387369734742e-05,0.00028569722069558975
PE(30:0),0.00016170090233637242,0.0001659521223405252,0.00013850018435720266,0.0001578678667811074,3.899259130603521e-05,5.6624363332887226e-05,0.000140485272496674,0.0001282219035527151,0.00015727930069731438,3.213153425145342e-05,0.00012822878791237164
PI(42:4),2.301589119469949e-05,6.955125779995774e-05,6.534659253549617e-05,2.3044659239737827e-05,4.4195873353419416e-05,8.296774479638154e-05,7.911543934088337e-05,6.273864912303429e-05,1.8377961401390224e-05,3.2683895994024484e-05,7.485670103307534e-05
[TG(60:2)]_FA18:1,8.159120221313861e-05,6.112994582309293e-05,5.82900533493259e-05,6.400678648838422e-05,0.00012114580113374404,0.00011034962681561255,0.00010006859910562304,8.696166537146753e-05,0.00010989856872775621,9.469363528831769e-05,8.409795179982443e-05
[TG(60:9)]_FA18:2,0.00013037499011113796,9.211932302206422e-05,8.278016495099343e-05,9.835902853052614e-05,0.00017242483796202303,0.0001623918332758086,0.00014193340881033496,0.00012074949529996142,0.00016974293996731545,0.00012726378281977636,0.00013456030431937874
LPC(20:3),0.0002494006101695853,0.00017494265661328561,0.00017518928245872727,0.00019159081314584469,0.00017260748782313412,5.912079579084651e-05,0.000280386153318265,0.00023823976986390346,0.000297066312908199,0.00026504867407154065,0.0002776143997185012
LPI(13:0),4.516716355636435e-07,1.7230402259977858e-07,3.922943130153486e-07,0.0,5.694290672650022e-07,9.028617441491386e-07,1.6928732423190162e-06,2.287995691563005e-06,8.701219640476582e-07,0.0,2.867614075758757e-06
PI(44:7),2.692102640062045e-05,9.047128644070283e-05,6.826821612208552e-05,2.43895611586795e-05,3.7334963221800686e-05,9.670993146150936e-05,7.600465895713677e-05,5.639931247669529e-05,2.7770414726670913e-05,3.8952606889486096e-05,8.51119645589398e-05
PS(36:0),0.0005145337680990504,0.00043987961379943875,0.00037087181593950487,0.0004068361635530688,0.0006973806970580618,0.0004471898882611078,0.00037276561079789544,0.0002963112179366992,0.0004100217567567218,0.00041910157981538024,0.0003495253711293398
LPE(22:4),4.535756642502104e-05,2.398646040484176e-05,2.187614559773642e-05,2.6885313987845738e-05,0.0,1.1291003390393625e-05,4.0202627239757034e-05,3.57175439763301e-05,4.257402445303592e-05,0.0,3.129538278601258e-05
PI(42:5),2.9502397146403373e-05,8.792435834379717e-05,8.302590797691364e-05,3.1370681174505656e-05,5.230676679821403e-05,0.00010596482599447977,9.233886657957581e-05,7.61862989428357e-05,3.343303924851895e-05,4.167227347672352e-05,8.159899972787647e-05
[TG(60:9)]_FA16:0,8.80114149128944e-05,5.1174609319214145e-05,5.835099698217674e-05,4.494178856136794e-05,0.00012683905263585475,0.0001019562348937373,9.425267631162501e-05,7.575311372473618e-05,9.886307113175323e-05,0.00010251580929693434,7.944875289553018e-05
LPG(14:0),1.6351023010029278e-07,7.484338152498028e-08,1.7935060500564203e-07,3.2998269811626304e-07,5.309462344743452e-07,4.467728177482304e-07,3.026465420334519e-07,1.0887432985505098e-06,3.056728896698588e-07,2.2937281102785047e-07,2.5071014452486385e-07
PG(36:0),0.000481320978567946,0.0003896436718680419,0.0003932306772800967,0.0003488331561702686,0.0006621617934672691,0.00046401687221167966,0.00033169571794800434,0.0002598251005476085,0.000369794499327096,0.0004658700205025552,0.00028778544134341725
