"lipid","type","mean1","mean2"
"Cer(d20:0/26:0(2OH))","Cer",133412.451952362,9676.9573319753
"LPG(19:0)","PG",472560.298425293,31149.5054931641
"PG(O-20:0)","PG",464061.224072266,27904.8154602051
"Cer(t18:0/26:0(2OH))","Cer",73696.3690513611,14577.3243929545
"PS(O-20:0)","PS",468406.828955078,28853.9999186198
"LPS(19:0)","PS",467944.656469727,17299.5774434408
"PG(20:0)","PG",214351.026489258,52974.2404378255
"LPG(21:0)","PG",210790.65435791,52249.0173441569
"LPS(18:0) | PS(18:0)","PS",504940.70222168,121437.956176758
"LPS(18:0) | PS(18:0)_2","PS",505624.837060547,120513.727864583
"LPS(21:0)","PS",236008.003491211,68770.5053710938
"PE(16:1)","PE",109286.903942871,228400.376182556
"PS(22:7)","PS",238126.478173828,70545.6621195475
"[TG(58:7)]_FA20:0","TAG",1302716.12227173,482240.437398275
"FA(22:0)","FA",4326459.64839478,7445954.00195312
"FA(18:1)","FA",370366.117407227,111841.695531209
"(11Z)-eicoseneoylcarnitine","CAR",969610.386988831,970411.459592183
"(11Z,14Z)-eicosadienoylcarnitine","CAR",913124.043968964,885243.70600001
"(13Z,16Z)-docosadienoylcarnitine","CAR",805593.153341675,777516.831995646
"(5Z,8Z)-3-hydroxytetradecadienoylcarnitine","CAR",1915302.50788727,1868177.07022858
"(5Z,8Z)-tetradecadienoylcarnitine","CAR",512819.425427246,486411.91583252
"(7Z,10Z)-hexadecadienoylcarnitine","CAR",788865.632683563,750570.346904755
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine","CAR",770086.818074799,773282.706590017
"(9Z)-3-hydroxyoctadecenoylcarnitine","CAR",4131185.45703278,3726816.61030833
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine","CAR",1559898.14167786,1341648.3904775
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine","CAR",4116367.88929443,3420671.35970052
"[TG(48:0)]_FA16:0","TAG",318932.677319336,250118.315266927
"[TG(48:0)]_FA16:1","TAG",115033.1003479,75594.2017923991
"[TG(48:0)]_FA18:0","TAG",255571.134851074,175755.865844727
"[TG(48:0)]_FA18:1","TAG",246328.742840576,184947.135403951
"[TG(48:0)]_FA18:2","TAG",93353.7501617432,71149.7385482788
"[TG(48:1)]_FA16:0","TAG",226931.975476074,171010.348592122
"[TG(48:1)]_FA16:1","TAG",286733.867871094,230256.995198568
"[TG(48:1)]_FA18:0","TAG",332830.473269653,226470.728042603
"[TG(48:1)]_FA18:1","TAG",236253.626147461,156136.19442749
"[TG(48:1)]_FA18:2","TAG",178463.651812744,150795.421796163
"[TG(48:2)]_FA16:0","TAG",123765.608123779,87393.6357727051
"[TG(48:2)]_FA16:1","TAG",226398.96427002,165726.591705322
"[TG(48:2)]_FA18:0","TAG",379415.922631836,333247.057975769
"[TG(48:2)]_FA18:1","TAG",341196.384358215,235979.086865743
"[TG(48:2)]_FA18:2","TAG",185927.994311523,148317.407613118
"[TG(48:3)]_FA16:0","TAG",81849.5341430664,49344.3300552368
"[TG(48:3)]_FA16:1","TAG",117874.804486084,83393.9124450684
"[TG(48:3)]_FA18:0","TAG",276275.662466431,216787.379389445
"[TG(48:3)]_FA18:1","TAG",368192.849478149,320780.287750244
"[TG(48:3)]_FA18:2","TAG",276093.94465332,204997.552515666
"[TG(50:0)]_FA16:0","TAG",260283.527355957,184290.357686361
"[TG(50:0)]_FA16:1","TAG",146994.961907959,94485.1903025309
"[TG(50:1)]_FA18:0","TAG",336073.935632324,265881.998748779
"[TG(50:1)]_FA18:1","TAG",154629.690991211,109709.83455658
"[TG(50:1)]_FA18:2","TAG",83789.0262542725,57383.1177546183
"[TG(50:2)]_FA16:0","TAG",290162.812158203,204448.577636719
"[TG(50:2)]_FA16:1","TAG",257702.140014648,187134.000996908
"[TG(50:2)]_FA18:0","TAG",252760.965917969,172720.063018799
"[TG(50:2)]_FA18:1","TAG",394164.036914063,315258.215087891
"[TG(50:2)]_FA18:2","TAG",115633.487756348,87094.8964487711
"[TG(50:3)]_FA16:0","TAG",178314.852557373,132972.134023031
"[TG(50:3)]_FA16:1","TAG",287111.738134766,201490.163889567
"[TG(50:3)]_FA18:0","TAG",351400.803689575,297139.922597249
"[TG(50:3)]_FA18:1","TAG",273637.856182861,193219.192942301
"[TG(50:3)]_FA18:2","TAG",311943.585839844,275511.80094401
"[TG(50:4)]_FA16:0","TAG",154822.923175049,99654.0339711507
"[TG(50:4)]_FA16:1","TAG",172683.063781738,131241.946004232
"[TG(50:4)]_FA18:0","TAG",220041.523178101,177464.738377889
"[TG(50:4)]_FA18:1","TAG",342936.626812744,290471.735549927
"[TG(50:4)]_FA18:2","TAG",221737.954382324,168858.021006266
"[TG(52:0)]_FA16:0","TAG",295371.839489746,172385.219085693
"[TG(52:0)]_FA16:1","TAG",156459.135211182,89533.9469146729
"[TG(52:0)]_FA18:0","TAG",315076.290283203,223637.087219238
"[TG(52:0)]_FA18:1","TAG",154872.258578491,106891.996180216
"[TG(52:0)]_FA18:2","TAG",100458.756420898,63462.1782633464
"[TG(52:0)]_FA20:0","TAG",198608.512579346,139047.303059896
"[TG(52:0)]_FA20:4","TAG",748033.56938324,554566.406570435
"[TG(52:1)]_FA16:0","TAG",391802.405157471,234913.161468506
"[TG(52:1)]_FA16:1","TAG",291950.596588135,168995.508463542
"[TG(52:1)]_FA18:0","TAG",319120.677929687,236269.77889506
"[TG(52:1)]_FA18:1","TAG",389310.975097656,289138.269205729
"[TG(52:1)]_FA18:2","TAG",116073.399905396,83099.0552825928
"[TG(52:1)]_FA20:0","TAG",191789.225732422,125522.294949849
"[TG(52:1)]_FA20:4","TAG",125287.685508728,93535.0287068685
"[TG(52:2)]_FA16:0","TAG",387689.57845459,247232.35416158
"[TG(52:2)]_FA16:1","TAG",392136.215338135,226316.241780599
"[TG(52:2)]_FA18:0","TAG",326011.034231567,273374.022842407
"[TG(52:2)]_FA18:1","TAG",350071.113500977,259451.078063965
"[TG(52:2)]_FA18:2","TAG",268573.316259766,211435.530598958
"[TG(52:2)]_FA20:0","TAG",162351.993081665,106683.566996257
"[TG(52:2)]_FA20:4","TAG",122038.668832397,88546.7469609579
"[TG(52:3)]_FA16:0","TAG",284902.569458008,151271.244313558
"[TG(52:3)]_FA16:1","TAG",381725.898583984,244224.391021729
"[TG(52:3)]_FA18:0","TAG",259483.076467896,198925.083376567
"[TG(52:3)]_FA18:1","TAG",329299.869073486,277665.114135742
"[TG(52:3)]_FA18:2","TAG",245466.169311523,200126.625020345
"[TG(52:3)]_FA20:0","TAG",165034.81131897,119372.494419098
"[TG(52:3)]_FA20:4","TAG",164348.135467529,122803.00193278
"[TG(52:4)]_FA16:0","TAG",678224.742791748,487644.391886393
"[TG(52:4)]_FA16:1","TAG",275554.472711182,146802.775588989
"[TG(52:4)]_FA18:0","TAG",145344.719691467,76286.956606547
"[TG(52:4)]_FA18:1","TAG",258403.099490356,195584.498542786
"[TG(52:4)]_FA18:2","TAG",262825.827392578,237347.181925456
"[TG(52:4)]_FA20:0","TAG",88308.3940750122,63741.7976932526
"[TG(52:4)]_FA20:4","TAG",285042.333764648,219445.721872965
"[TG(52:5)]_FA16:0","TAG",109333.919223022,65284.5377960205
"[TG(52:5)]_FA16:1","TAG",667066.073565674,472253.056655884
"[TG(52:5)]_FA18:0","TAG",0,0
"[TG(52:5)]_FA18:1","TAG",141291.477752686,69521.4444656372
"[TG(52:5)]_FA18:2","TAG",199848.4690979,163108.888244629
"[TG(52:5)]_FA20:0","TAG",104273.911672974,71751.9520212809
"[TG(52:5)]_FA20:4","TAG",255760.713342285,180938.285878499
"[TG(52:6)]_FA16:0","TAG",137595.921032715,84214.1626307169
"[TG(52:6)]_FA16:1","TAG",123075.288439941,73700.0185953776
"[TG(52:6)]_FA18:0","TAG",169076.312237549,120341.255472819
"[TG(52:6)]_FA18:1","TAG",0,0
"[TG(52:6)]_FA18:2","TAG",112064.719595337,68279.3145548503
"[TG(52:6)]_FA20:0","TAG",253873.577340698,207664.128499349
"[TG(52:6)]_FA20:4","TAG",480269.524523926,413889.381134033
"[TG(54:0)]_FA16:0","TAG",611242.498120117,464059.474843343
"[TG(54:0)]_FA16:1","TAG",9770756.20263977,9236071.77607218
"[TG(54:0)]_FA18:0","TAG",471026.865783691,290792.635620117
"[TG(54:0)]_FA18:1","TAG",175230.708679199,112913.528045654
"[TG(54:0)]_FA18:2","TAG",95694.6943054199,67524.7890014648
"[TG(54:0)]_FA20:0","TAG",193280.993017578,140532.762695312
"[TG(54:0)]_FA20:4","TAG",754918.879998779,522986.567288717
"[TG(54:1)]_FA16:0","TAG",309373.021508789,136253.509035746
"[TG(54:1)]_FA16:1","TAG",366964.48961792,215311.298156738
"[TG(54:1)]_FA18:0","TAG",432371.255926514,284567.69295756
"[TG(54:1)]_FA18:1","TAG",583385.931896973,352208.667378743
"[TG(54:1)]_FA18:2","TAG",145485.322442627,100669.420448303
"[TG(54:1)]_FA20:0","TAG",154802.179962158,101534.906539917
"[TG(54:1)]_FA20:4","TAG",267152.365182495,159917.359092712
"[TG(54:2)]_FA16:0","TAG",224876.399021912,130600.482223511
"[TG(54:2)]_FA16:1","TAG",310993.066815186,132005.305557251
"[TG(54:2)]_FA18:0","TAG",479077.872851563,332392.294718424
"[TG(54:2)]_FA18:1","TAG",434446.086999512,280269.081848145
"[TG(54:2)]_FA18:2","TAG",352298.699169922,225190.150899251
"[TG(54:2)]_FA20:0","TAG",208189.605197144,159999.511769613
"[TG(54:2)]_FA20:4","TAG",139682.305776978,90404.1798171997
"[TG(54:3)]_FA16:0","TAG",394891.817053223,284553.831110636
"[TG(54:3)]_FA16:1","TAG",223866.996640015,127900.656010946
"[TG(54:3)]_FA18:0","TAG",320744.352508545,188561.118509928
"[TG(54:3)]_FA18:1","TAG",485136.667651367,343478.226257324
"[TG(54:3)]_FA18:2","TAG",270281.346838379,187710.186096191
"[TG(54:3)]_FA20:0","TAG",224485.043707275,167064.520622253
"[TG(54:3)]_FA20:4","TAG",204607.532659912,153518.874679565
"[TG(54:4)]_FA16:0","TAG",2259745.65438538,1742049.34143066
"[TG(54:4)]_FA16:1","TAG",390759.603869629,275741.726716359
"[TG(54:4)]_FA18:0","TAG",511021.95107727,365511.529012044
"[TG(54:4)]_FA18:1","TAG",325401.703320312,192414.347381592
"[TG(54:4)]_FA18:2","TAG",272162.376831055,196993.338562012
"[TG(54:4)]_FA20:0","TAG",172051.043824768,106383.354504903
"[TG(54:4)]_FA20:4","TAG",247353.840014648,185838.909871419
"[TG(54:5)]_FA16:0","TAG",720798.088571167,560071.117912292
"[TG(54:5)]_FA16:1","TAG",2195023.36303711,1698582.97138977
"[TG(54:5)]_FA18:0","TAG",121858.300640869,79222.2521298726
"[TG(54:5)]_FA18:1","TAG",505707.630712891,365707.022059123
"[TG(54:5)]_FA18:2","TAG",215592.775415039,135208.078511556
"[TG(54:5)]_FA20:0","TAG",91314.2059509277,67857.5515988668
"[TG(54:5)]_FA20:4","TAG",212620.457470703,153895.189239502
"[TG(54:6)]_FA16:0","TAG",329002.571728516,189852.316889445
"[TG(54:6)]_FA16:1","TAG",695937.358502197,534421.121190389
"[TG(54:6)]_FA18:0","TAG",158754.428646851,121658.411649068
"[TG(54:6)]_FA18:1","TAG",118545.140020752,79424.8361968994
"[TG(54:6)]_FA18:2","TAG",312991.478088379,223289.299158732
"[TG(54:6)]_FA20:0","TAG",128781.649334717,90811.7693099976
"[TG(54:6)]_FA20:4","TAG",348206.923254395,302356.524632772
"[TG(54:7)]_FA16:0","TAG",2543430.69627075,1374613.3564504
"[TG(54:7)]_FA16:1","TAG",289891.16819458,167015.912033081
"[TG(54:7)]_FA18:0","TAG",325925.794262695,249073.38755544
"[TG(54:7)]_FA18:1","TAG",148973.214013672,103070.036616007
"[TG(54:7)]_FA18:2","TAG",82858.138067627,58442.6040496826
"[TG(54:7)]_FA20:0","TAG",432000.20279541,305361.744842529
"[TG(54:7)]_FA20:4","TAG",294018.524743652,239498.649792989
"[TG(54:8)]_FA16:0","TAG",343917.126123047,144886.403620402
"[TG(54:8)]_FA16:1","TAG",1811265.49102173,954723.786870321
"[TG(54:8)]_FA18:0","TAG",256576.897711182,167563.197931925
"[TG(54:8)]_FA18:1","TAG",380104.945703125,291980.657674154
"[TG(54:8)]_FA18:2","TAG",126711.785986328,91909.9131469727
"[TG(54:8)]_FA20:0","TAG",220054.799060059,155456.663579305
"[TG(54:8)]_FA20:4","TAG",185247.537121582,125882.53116862
"[TG(56:0)]_FA16:0","TAG",9016598.54552002,7420411.41623942
"[TG(56:0)]_FA16:1","TAG",430688.919171143,305553.873835246
"[TG(56:0)]_FA18:0","TAG",722424.109072876,582731.600176493
"[TG(56:0)]_FA18:1","TAG",12936255.610083,13318134.3362503
"[TG(56:0)]_FA18:2","TAG",538508.865710449,507223.268941243
"[TG(56:0)]_FA20:0","TAG",791685.496923828,597264.198557536
"[TG(56:0)]_FA20:4","TAG",363621.251727295,243070.336371104
"[TG(56:1)]_FA16:0","TAG",246476.74937439,155321.938285828
"[TG(56:1)]_FA16:1","TAG",6587422.12376099,5362322.60832214
"[TG(56:1)]_FA18:0","TAG",298169.504653931,140182.339609782
"[TG(56:1)]_FA18:1","TAG",588155.722503662,502064.596288045
"[TG(56:1)]_FA18:2","TAG",12992554.7166199,13345120.571818
"[TG(56:1)]_FA20:0","TAG",350226.856561279,241381.97056071
"[TG(56:1)]_FA20:4","TAG",136726.061468506,91503.5865859985
"[TG(56:2)]_FA16:0","TAG",163202.456137085,98471.6533864339
"[TG(56:2)]_FA16:1","TAG",187483.664926147,105081.987965902
"[TG(56:2)]_FA18:0","TAG",182075.049407959,99977.5334574382
"[TG(56:2)]_FA18:1","TAG",202594.621905518,103174.331059774
"[TG(56:2)]_FA18:2","TAG",568096.191888428,492932.560328166
"[TG(56:2)]_FA20:0","TAG",268170.334912109,179728.541305542
"[TG(56:2)]_FA20:4","TAG",133928.336474609,98091.9133809408
"[TG(56:3)]_FA16:0","TAG",117581.279946899,68795.5483373006
"[TG(56:3)]_FA16:1","TAG",150709.90163269,89020.4498214722
"[TG(56:3)]_FA18:0","TAG",297577.148403931,209320.290331523
"[TG(56:3)]_FA18:1","TAG",135224.293716431,80466.1852925618
"[TG(56:3)]_FA18:2","TAG",219134.663885498,107038.160842896
"[TG(56:3)]_FA20:0","TAG",308481.376477051,174840.64385732
"[TG(56:3)]_FA20:4","TAG",231508.752572632,168565.955505371
"[TG(56:4)]_FA16:0","TAG",349059.129571533,244547.806442261
"[TG(56:4)]_FA16:1","TAG",115454.499606323,67910.1046320597
"[TG(56:4)]_FA18:0","TAG",1544913.16683044,1212260.42053731
"[TG(56:4)]_FA18:1","TAG",178795.52722168,130217.249493917
"[TG(56:4)]_FA18:2","TAG",130822.056454468,83784.72853597
"[TG(56:4)]_FA20:0","TAG",159507.690777588,92897.053024292
"[TG(56:4)]_FA20:4","TAG",536436.824658203,358113.020060221
"[TG(56:5)]_FA16:0","TAG",227028.25017395,134498.499359131
"[TG(56:5)]_FA16:1","TAG",339389.87789917,235474.865610758
"[TG(56:5)]_FA18:0","TAG",565119.733868408,440280.40662384
"[TG(56:5)]_FA18:1","TAG",872910.752923584,695207.709147135
"[TG(56:5)]_FA18:2","TAG",179905.738153076,126631.449839274
"[TG(56:5)]_FA20:0","TAG",107257.203955078,71904.5650024414
"[TG(56:5)]_FA20:4","TAG",384822.531982422,275122.093180339
"[TG(56:6)]_FA16:0","TAG",338093.423562622,202808.221247355
"[TG(56:6)]_FA16:1","TAG",225251.575152588,128440.152033488
"[TG(56:6)]_FA18:0","TAG",388321.964208984,236389.61050415
"[TG(56:6)]_FA18:1","TAG",328058.788525391,258920.09417216
"[TG(56:6)]_FA18:2","TAG",880315.126568603,693468.378326416
"[TG(56:6)]_FA20:0","TAG",141777.224731445,101679.076548258
"[TG(56:6)]_FA20:4","TAG",340016.35045166,241115.244344076
"[TG(56:7)]_FA16:0","TAG",271111.626184082,140349.313865662
"[TG(56:7)]_FA16:1","TAG",332611.893652344,202599.500213623
"[TG(56:7)]_FA18:0","TAG",2913582.19317932,1632544.94082642
"[TG(56:7)]_FA18:1","TAG",262735.891192627,168014.615422567
"[TG(56:7)]_FA18:2","TAG",326098.95567627,257606.958076477
"[TG(56:7)]_FA20:0","TAG",295318.261096191,216029.48802948
"[TG(56:7)]_FA20:4","TAG",325952.928076172,204672.081481934
"[TG(56:8)]_FA16:0","TAG",263408.999124145,111410.754079183
"[TG(56:8)]_FA16:1","TAG",280504.154907227,145473.087732951
"[TG(56:8)]_FA18:0","TAG",388077.515927124,187325.259857178
"[TG(56:8)]_FA18:1","TAG",2291269.90987549,1333655.52924093
"[TG(56:8)]_FA18:2","TAG",258551.291571045,164966.602422078
"[TG(56:8)]_FA20:0","TAG",227128.045953369,162831.031570435
"[TG(56:8)]_FA20:4","TAG",171226.273162842,105395.077590942
"[TG(58:0)]_FA16:0","TAG",102797.835112,53650.9101816813
"[TG(58:0)]_FA16:1","TAG",134171.017532349,80798.3019828796
"[TG(58:0)]_FA18:0","TAG",11082036.5561798,9334904.03427633
"[TG(58:0)]_FA18:1","TAG",529597.906445313,427157.749440511
"[TG(58:0)]_FA18:2","TAG",110256.623626709,63746.003964742
"[TG(58:0)]_FA20:0","TAG",501816.611340332,268194.130752563
"[TG(58:0)]_FA20:4","TAG",183596.380703735,99704.4073613485
"[TG(58:1)]_FA16:0","TAG",89116.2622009277,46257.7733052572
"[TG(58:1)]_FA16:1","TAG",108404.64385376,55429.9807306925
"[TG(58:1)]_FA18:0","TAG",305199.712283325,217493.979688009
"[TG(58:1)]_FA18:1","TAG",9689533.13123779,8341184.55408223
"[TG(58:1)]_FA18:2","TAG",524053.381787109,417392.29750061
"[TG(58:1)]_FA20:0","TAG",363548.294638061,204937.8187205
"[TG(58:1)]_FA20:4","TAG",144786.514709473,98111.2140274048
"[TG(58:10)]_FA16:0","TAG",102765.591439819,55078.8573735555
"[TG(58:10)]_FA16:1","TAG",91485.0941162109,50345.5398661296
"[TG(58:10)]_FA18:0","TAG",156628.127157593,91769.5793711344
"[TG(58:10)]_FA18:1","TAG",100793.047320557,59728.0744374593
"[TG(58:10)]_FA18:2","TAG",178897.811730957,88549.0868988037
"[TG(58:10)]_FA20:0","TAG",287961.095068359,184943.986755371
"[TG(58:10)]_FA20:4","TAG",325588.656402588,215069.90296936
"[TG(58:2)]_FA16:0","TAG",78676.0175720215,41713.7293523153
"[TG(58:2)]_FA16:1","TAG",87364.841847229,42699.4632314046
"[TG(58:2)]_FA18:0","TAG",225645.024111938,158830.680328369
"[TG(58:2)]_FA18:1","TAG",248767.796972656,189763.557754517
"[TG(58:2)]_FA18:2","TAG",9530422.56075439,8232894.95072937
"[TG(58:2)]_FA20:0","TAG",188021.620419312,119603.407534281
"[TG(58:2)]_FA20:4","TAG",292367.416760254,183654.583943685
"[TG(58:3)]_FA16:0","TAG",125867.185266113,63986.2280298869
"[TG(58:3)]_FA16:1","TAG",79704.6781555176,41289.6298166911
"[TG(58:3)]_FA18:0","TAG",126538.373104858,86564.5061340332
"[TG(58:3)]_FA18:1","TAG",184151.153048706,133683.742968241
"[TG(58:3)]_FA18:2","TAG",237170.460827637,179924.054901123
"[TG(58:3)]_FA20:0","TAG",127346.800991821,83192.9586550395
"[TG(58:3)]_FA20:4","TAG",2130595.22626648,1014697.20527649
"[TG(58:4)]_FA16:0","TAG",80003.1535858154,42775.2463531494
"[TG(58:4)]_FA16:1","TAG",107821.104275513,54270.9136606852
"[TG(58:4)]_FA18:0","TAG",402365.308480835,295751.511611938
"[TG(58:4)]_FA18:1","TAG",91504.042489624,64970.8246612549
"[TG(58:4)]_FA18:2","TAG",183272.028347778,130828.973678589
"[TG(58:4)]_FA20:0","TAG",128685.525500488,88974.7697143555
"[TG(58:4)]_FA20:4","TAG",482191.135409546,271505.654390971
"[TG(58:5)]_FA16:0","TAG",107045.00682373,50420.0869992574
"[TG(58:5)]_FA16:1","TAG",92584.7907440186,46004.9866612752
"[TG(58:5)]_FA18:0","TAG",271836.199310303,172888.012405396
"[TG(58:5)]_FA18:1","TAG",328932.161987305,254503.755154928
"[TG(58:5)]_FA18:2","TAG",99426.8793212891,68194.6753540039
"[TG(58:5)]_FA20:0","TAG",179233.119721985,123402.073509216
"[TG(58:5)]_FA20:4","TAG",397922.856845093,225516.748573303
"[TG(58:6)]_FA16:0","TAG",132888.200854492,68446.3417332967
"[TG(58:6)]_FA16:1","TAG",105977.97645874,49789.2833989461
"[TG(58:6)]_FA18:0","TAG",376274.371652222,232279.17666626
